시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,수원시 권선구,31012560,서둔동,126.98194024798794,37.26854360435695
경기도,수원시 권선구,31012520,세류1동,127.00539407400532,37.26005583769494
경기도,수원시 권선구,31012530,세류2동,127.00737445969912,37.24426636043648
경기도,수원시 권선구,31012540,세류3동,127.01520772212318,37.25991895259347
경기도,수원시 권선구,31012620,입북동,126.94835517932462,37.29032198770392
경기도,수원시 권선구,31012550,평동,126.9801025989071,37.245806289244335
경기도,수원시 권선구,31012660,호매실동,126.95305904676995,37.2624890675862
경기도,수원시 영통구,31014620,광교1동,127.0476891468208,37.30128520334344
경기도,수원시 영통구,31014630,광교2동,127.072650262828,37.28727158412697
경기도,수원시 영통구,31014670,망포1동,127.05845721954161,37.23916228482775
경기도,수원시 영통구,31014680,망포2동,127.04737714346601,37.240562433355905
경기도,수원시 영통구,31014510,매탄1동,127.04025223621669,37.270793611592694
경기도,수원시 영통구,31014520,매탄2동,127.05141200992027,37.27053652263072
경기도,수원시 영통구,31014530,매탄3동,127.05007563204491,37.25723458840583
경기도,수원시 영통구,31014540,매탄4동,127.04931623479763,37.266257341404064
경기도,수원시 영통구,31014640,영통1동,127.0771967099287,37.261297116177204
경기도,수원시 영통구,31014650,영통2동,127.05425061662304,37.24763965241609
경기도,수원시 영통구,31014660,영통3동,127.071811891052,37.25168128099516
경기도,수원시 영통구,31014600,원천동,127.05687595422579,37.27332400348252
경기도,수원시 장안구,31011590,송죽동,127.00480729366855,37.306435141752274
경기도,수원시 장안구,31011610,연무동,127.02296475791248,37.32464545134773
경기도,수원시 장안구,31011580,영화동,127.01357960774837,37.29121929065828
경기도,수원시 장안구,31011550,율천동,126.97175293825947,37.299592337344805
경기도,수원시 장안구,31011560,정자1동,126.98932229691296,37.30470345547794
경기도,수원시 장안구,31011570,정자2동,126.99838331979703,37.29227102198687
경기도,수원시 장안구,31011620,정자3동,126.98466048746391,37.29839858713092
경기도,수원시 장안구,31011600,조원1동,127.01650319997036,37.30054987097841
경기도,수원시 장안구,31011630,조원2동,127.01324012125814,37.30864521845982
경기도,수원시 장안구,31011540,파장동,126.98937804773851,37.32053149374126
경기도,수원시 팔달구,31013690,고등동,127.00295267054265,37.27430406862026
경기도,수원시 팔달구,31013670,매교동,127.01582944001832,37.26927173374621
경기도,수원시 팔달구,31013680,매산동,127.00572600040117,37.269088574985645
경기도,수원시 팔달구,31013540,우만1동,127.03319196412231,37.287685100692734
경기도,수원시 팔달구,31013550,우만2동,127.03858484743684,37.28018754290859
경기도,수원시 팔달구,31013560,인계동,127.03039150528126,37.268786596192655
경기도,수원시 팔달구,31013530,지동,127.02503450725209,37.28042934799235
경기도,수원시 팔달구,31013720,행궁동,127.01639583905569,37.28201540579497
경기도,수원시 팔달구,31013700,화서1동,127.00146418744308,37.280728827640424
경기도,수원시 팔달구,31013710,화서2동,126.99070137792084,37.28423146635026
