자치구,행정동,힐링,액티비티,문화,음식,쇼핑,숙박,체험다양성_엔트로피,체험다양성_표준편차
수원시 장안구,조원2동,0.9985603026305165,0.7463980313616942,1.3838833544846771,5.457776564138404,3.637077068163895,0.0,1.3426754850319624,2.0775899136248634
수원시 장안구,파장동,0.9982023407121641,0.785357413443698,1.174132138918732,4.973896750443162,3.5591439343879534,0.0,1.354188162769463,1.917956153118823
수원시 팔달구,고등동,1.011521866775364,0.9075626838669799,1.5808595048272518,5.628730876798636,4.068665179275102,0.0,1.3613638245732302,2.1704521759591393
수원시 팔달구,매교동,0.9864373246136746,0.9270907791330764,1.6350582284499173,6.162195910896875,3.4621754624115573,0.0,1.3464399819551705,2.2602722362668684
수원시 팔달구,매산동,1.0068866609261569,0.8718830755179539,1.5267007514804987,5.33704005768507,3.0878373576617757,0.0,1.3758084565261215,1.9389359746622348
수원시 팔달구,우만1동,0.9716371627866673,0.9022916794705426,1.5650030037168252,6.288367479041342,2.9041832434891752,0.0,1.3297662649074562,2.262427781657642
수원시 팔달구,우만2동,0.948868208220047,0.9027400128381551,1.5275243357195134,6.258264683745218,2.7106736028250467,0.0,1.3242380791185104,2.2427560564793265
수원시 팔달구,인계동,0.9428206580462949,0.8881605642014581,1.5382081310222966,6.247160082116995,2.703898398729928,0.0,1.323226318225259,2.2398131809873894
수원시 팔달구,지동,1.005911828717542,1.0374980868781194,2.1310744615307655,7.279714931545217,2.867207188765031,0.0,1.3261609944603372,2.5946516189429474
수원시 팔달구,행궁동,0.9776721032952934,0.9864729648617944,1.7956641989130078,6.278048214174964,3.571667254375827,0.0,1.3546188031919217,2.3001833550594544
수원시 팔달구,화서1동,1.0571001190329878,0.9216221760012314,1.5944099275583752,5.709964628097531,3.8985441435661694,0.0,1.366561637904294,2.1611134656592905
수원시 팔달구,화서2동,1.0044072263741057,0.8544483455600045,1.3163888660216045,5.078015502609973,3.771282094329714,0.0,1.3651351841623978,1.9688746558955847
시흥시,거북섬동,1.9142765799606831,1.4450977371380056,1.1909184844720773,3.073311998027776,4.133424939984199,0.0,1.503366829777681,1.4603793653196633
시흥시,과림동,0.8042325821483776,0.776903286769548,0.8087214655145829,3.226874537243499,4.563977910598322,0.0,1.3219094763065973,1.7817147662307562
시흥시,군자동,1.1140720875845755,1.1564410106588987,0.9317388227740117,2.988437608438457,3.9479798931534784,0.0,1.4369978686633469,1.4718594562059315
시흥시,능곡동,0.9369678644023609,1.0141095104008664,0.9478228982981456,2.9878217586733644,3.3426335596212975,0.0,1.4415685377667693,1.3197074671797158
시흥시,대야동,0.9098419221529552,0.8553108852567397,1.0009781427316444,4.018712944854813,2.2910234004912846,0.0,1.4045421206394597,1.430496909224066
시흥시,매화동,0.8992939549519214,0.9691375533827595,0.8158201627378083,3.246440818647277,4.653565760512847,0.0,1.3497127808642317,1.785356261992539
시흥시,목감동,0.8393869053875844,1.1855570217198106,0.738348318364769,4.506301792482178,5.161153637878101,0.0,1.3066276892791315,2.1838325099051077
시흥시,배곧1동,1.3336874121072606,1.199394749723626,0.894726609806753,3.365963449775853,8.548455160890787,0.0,1.2359924891749101,3.1366524935491444
시흥시,배곧2동,1.5802439038483638,1.37053555490019,1.004134807117017,3.946036736853546,6.933574364475387,0.0,1.3486162306526206,2.543709658421912
시흥시,신천동,0.9407186492429092,0.7819056670054281,1.053441918380193,3.54866873500474,2.3277379398230473,0.0,1.4336202555472548,1.2759258382582448
시흥시,신현동,0.9040840222113442,0.9706449674185524,0.8904005498737125,3.1259487328652287,3.1884188662705317,0.0,1.43104512524463,1.322902743470312
시흥시,연성동,0.9633682065697411,1.0960147568661758,0.9075366994253111,2.905019526382639,3.071395330789026,0.0,1.4617598127268545,1.2243380671440376
시흥시,월곶동,1.0910610770369018,1.1677211528886124,0.8644103765115884,3.2304660136690937,4.3369903343444305,0.0,1.405772784251116,1.6430617098292275
시흥시,은행동,0.8442294826196025,0.8300890587948505,0.8659645979765067,3.2429193556837044,2.9508081273890197,0.0,1.4131540729115153,1.3161790842980847
시흥시,장곡동,0.9547167370653644,1.0846368586161612,0.8498619420169566,2.8243561537508035,3.4256028889672225,0.0,1.440513023741571,1.3115774714314343
시흥시,정왕1동,1.417178452108745,1.1829818635233107,1.0572867543742004,3.434497570558646,3.769512515721526,0.0,1.4653188543536229,1.4743689527547086
시흥시,정왕2동,1.637184029833943,1.3050400130385795,1.1799533065978656,4.068636508147827,4.119954026036807,0.0,1.4632165454612183,1.6759741855695665
시흥시,정왕3동,2.1008908747636186,1.563723224716174,1.4520688022474673,4.460198348869869,4.2996133117076685,0.0,1.4958845281756301,1.74669232071202
시흥시,정왕본동,1.2921551295420404,1.3052284946476456,0.9284383767505558,3.2609278566248965,4.368025633124284,0.0,1.4343290146637673,1.6254484405599567
안산시 단원구,고잔동,0.8600506719748322,0.9621514520804011,0.8426444233304876,2.5777621999173466,7.252930497141422,0.0,1.2048301629536198,2.668417038372608
안산시 단원구,대부동,20.403651450755284,36.50809592477869,9.259537001237756,42.79719183382579,1.0,0.0,1.2969848856023805,18.176786046503754
안산시 단원구,선부1동,0.9553059904558873,1.0404843624614364,0.9904706752215988,2.552886858222753,4.047988640431247,0.0,1.4217216358011604,1.4533291631598093
안산시 단원구,선부2동,0.9464897975205475,0.985231264442459,0.939155786683173,2.688702948451068,3.6941259028825852,0.0,1.4295701744708826,1.3676536140868074
안산시 단원구,선부3동,0.9037127437490671,0.953310960977221,0.9759150740582576,3.0578314688624286,5.035835124739535,0.0,1.348084916091024,1.8702634366058044
안산시 단원구,신길동,1.2484084321919893,1.177010524855292,1.070719110305507,2.91301122055394,3.3000513539397534,0.0,1.4906630416247677,1.2453803109735067
안산시 단원구,와동,0.8473529922428611,0.954254111131839,0.9195324797152546,2.6997070337884974,5.9519916260033225,0.0,1.2850108686050703,2.1740221748869675
안산시 단원구,원곡동,1.0254315679011201,1.0617451126404676,0.9518705739413885,2.521839601355067,3.780002110384999,0.0,1.4420305897834056,1.3557969359108373
안산시 단원구,중앙동,0.8352724987902889,0.9411651971342645,0.9079572125988298,2.5233262959983715,6.667534207428058,0.0,1.2373947159167047,2.438336777213872
안산시 단원구,초지동,1.5026301025551903,1.5755767173224327,1.4532677474288547,2.910666921477227,3.186225272973337,0.0,1.5474594397075099,1.1531964080042263
안산시 단원구,호수동,0.9823584799042449,1.06057687902147,0.9010719242645832,2.9590487488058526,4.667192533364726,0.0,1.3787586620971275,1.721554256930167
안산시 상록구,반월동,0.9394683575417677,0.9438121344007296,0.905525054680741,3.701202551191547,4.186349391552158,0.0,1.3719392410706832,1.721647144112551
안산시 상록구,본오1동,0.9775079076597386,1.057856612758096,0.9703343835955992,3.079389457293884,2.4809463555542632,0.0,1.479372701989048,1.1335231442217897
안산시 상록구,본오2동,0.9068172551958898,0.8866494102350568,0.8415570230487026,2.78687122538306,3.800168446731669,0.0,1.398661748592533,1.4387637480351405
안산시 상록구,본오3동,0.9797035475364366,0.8706947587098393,0.8043071026261486,2.690047837422944,3.850934961447108,0.0,1.398955707620649,1.4378768256346317
안산시 상록구,부곡동,0.9116714771543825,0.9506765803545593,0.7825165212337652,2.8944328921651583,4.896306010919923,0.0,1.336219634576047,1.8192588562483738
안산시 상록구,사동,0.9582956440788915,1.0073687094153043,0.8616270565774857,2.816537369678392,2.7258250742786094,0.0,1.468889427677492,1.128126257158067
안산시 상록구,사이동,1.1006292735119407,1.1893208143128857,0.8447153908394393,2.9009129817700274,2.627899956117895,0.0,1.4898964871643432,1.1091670283065895
안산시 상록구,성포동,0.8533994666669245,0.8730659938593406,0.8070073567001583,2.6700008822777583,6.823838933593151,0.0,1.2150786806677467,2.518972147274271
안산시 상록구,안산동,0.9109224822112749,0.9954581586566795,0.7541504111175659,3.6052027771684165,5.117710852542543,0.0,1.3185565303434372,1.999038544968564
안산시 상록구,월피동,0.9048570613919849,1.0212142747937278,0.8542293643287407,3.2207036398177973,5.508110905061688,0.0,1.31695582047886,2.0604343276524717
안산시 상록구,이동,0.9632433873257689,0.9194705516096826,0.9378767516927304,2.6794365540796514,4.832123163598253,0.0,1.3597205635776626,1.7543915882957468
안산시 상록구,일동,0.9408073521332652,0.8192175389644517,0.8136531163726439,2.715551375818034,4.514499480735078,0.0,1.3515918574134531,1.6705892457537994
안산시 상록구,해양동,1.096764738493708,1.1404820372530535,0.8311511912509251,2.8482243939259253,3.1746733720216387,0.0,1.4652751398976251,1.2336986129643714
안성시,고삼면,2.0623365327889553,5.914550267344474,3.26161049426305,6.358194309687807,0.14601253558588126,0.0,1.3349772873514945,2.751506352213537
안성시,공도읍,1.5096220343581026,2.2146507107841122,1.3671885187198638,11.506513893919134,1.6409104050194607,0.0,1.163740994884879,4.211946472179996
안성시,금광면,3.490985676127677,4.296752155184339,2.955125087543899,3.1683416145374808,0.15220717034008563,0.0,1.4207110411404724,1.8154956260685111
안성시,대덕면,1.203758636466504,2.2366107747256545,2.6526359502303114,6.420408586864668,0.38060796019827214,0.0,1.301733986779829,2.330027844290382
안성시,미양면,1.193924239436348,1.4893395696365346,2.2860431223050597,7.542459548177742,0.6889467120834769,0.0,1.2410833107035502,2.7272618532234585
안성시,보개면,2.040393262802027,4.481643681586482,4.568365873763565,4.174868206093674,0.1424580673858401,0.0,1.3844955140404318,2.1448434779499816
안성시,삼죽면,2.4007703985028486,4.989382339131292,4.312036415228272,3.0839303685852943,0.13049508479993072,0.0,1.3864187600203932,2.0830130234272164
안성시,서운면,1.280471366458526,2.9173332732890036,3.6289899650776687,3.6923643362305265,0.35758352747299865,0.0,1.4159456762383225,1.6475391917051252
안성시,안성1동,1.32207945240883,1.8375054884228432,2.719906064822773,4.083246908159417,0.6156042630108076,0.0,1.4461282566163536,1.478097621035767
안성시,안성2동,1.2028141244049753,1.7554257759664318,2.761127262295897,5.33656837966884,0.6427946768210222,0.0,1.3767406930182677,1.9096703472266094
안성시,안성3동,1.3913353845704894,2.27200440187497,2.8311568796680944,5.712307295376605,0.4482862746519335,0.0,1.3634232505408523,2.06168852344351
안성시,양성면,2.404866895463165,5.673724861825835,5.012786988620894,12.013154569394805,0.31680773473866874,0.0,1.286828191295377,4.467916554825236
안성시,원곡면,1.1303715907077572,1.7751498121855411,1.5289306141374748,11.436873903125786,0.5320601334635048,0.0,1.0088007653480608,4.3129228898563206
안성시,일죽면,1.369742795284428,3.487714981712306,5.040989308350953,3.5463647909612845,0.11952023743267252,0.0,1.3410476081642777,2.067739266036608
안성시,죽산면,1.6027279383763937,8.304601932512275,7.771823750615687,5.489472693231072,0.046694756530521464,0.0,1.2720829888832759,3.80125496704082
안양시 동안구,갈산동,0.7799132383617678,0.6287389885208186,0.7889669168054954,4.119211875435112,10.347605761616402,0.0,1.052725467906505,3.9845448616763375
안양시 동안구,관양동,0.8007175749237863,0.8283125868925653,0.7298726253156671,4.53892828065551,7.289995761201868,0.0,1.1874816347787513,2.9002345033678005
안양시 동안구,귀인동,0.8096234157820814,0.6007919799343856,0.739167868558999,4.134674706369646,11.011814305484787,0.0,1.0243247383364842,4.244040058220475
안양시 동안구,달안동,0.6161545966097449,0.5969340572500996,0.5607957167434876,3.4788784766465985,12.778156206756504,0.0,0.8976357199630176,4.9446671563561395
안양시 동안구,범계동,0.7183460174854972,0.5847114458174797,0.6533215237296403,3.6815435974741115,10.911256089606226,0.0,0.9908736077951215,4.20114566289232
안양시 동안구,부림동,0.7304589370239553,0.6042239645353197,0.5794664347040477,3.729580419348143,12.55518061096232,0.0,0.9328103799265606,4.849262048259515
안양시 동안구,부흥동,0.6869143374674961,0.5497037957057693,0.5539996787822442,3.231745219451727,12.441480479358626,0.0,0.8993818030451133,4.805925159656157
안양시 동안구,비산1동,0.7635968147471475,0.6939847648225096,0.7297291564571238,3.602433330328938,7.346808128113463,0.0,1.1610999605151369,2.8209507109787677
안양시 동안구,비산2동,0.6592648768939005,0.5784942149747974,0.6129038863480891,3.1170089137691823,8.983325808116867,0.0,1.0317925126548693,3.4386751687381527
안양시 동안구,비산3동,0.8539304394229055,0.934959247681734,0.8340428258503291,4.465611249362609,6.746170033396877,0.0,1.2385316904432742,2.6777446881258706
안양시 동안구,인덕원동,0.7790936339698542,0.7003824564263651,0.659682512657863,4.617679811023494,8.423953260800342,0.0,1.1194337376913739,3.3289413599885176
안양시 동안구,평안동,0.7048850400973848,0.6657876117833801,0.6791380797987765,4.289296011042927,14.196508037095464,0.0,0.9219607938642734,5.496453758233737
안양시 동안구,평촌동,0.8329230623643654,0.706865453912036,0.7459361600738745,4.927110586505745,8.221377087293966,0.0,1.1452083111872533,3.2837422295569207
안양시 만안구,박달2동,0.8521297202630959,0.84829841603903,0.7502902854634492,3.4484048888947196,5.885893796070933,0.0,1.2610234631734034,2.2537143325626774
안양시 만안구,석수1동,1.110421041223037,0.8192629484929331,1.2842956232958724,4.328294660319123,5.987915521055713,0.0,1.323872423313736,2.3508255099322235
안양시 만안구,석수2동,0.8919745224832138,0.7185692543745454,0.8970133545013693,3.4169096505971597,6.786571296108972,0.0,1.2241318486808233,2.565969600784678
안양시 만안구,안양1동,0.7111963360824931,0.6434346524540632,0.6616155810038584,3.043514708062646,6.444162426464755,0.0,1.1740180311793869,2.4532038079274128
안양시 만안구,안양2동,0.7732074672821482,0.6968079256071957,0.7850239985026142,3.3270733581869614,6.511791691920317,0.0,1.206149453130364,2.4817499664783185
안양시 만안구,안양3동,0.7651251699230537,0.706044950465817,0.660917352355008,2.9944093358379185,5.995161771139184,0.0,1.213311606979203,2.272178018982688
안양시 만안구,안양4동,0.6487362433564487,0.59028923326424,0.6210028410141769,3.00318007433553,6.1754925114869055,0.0,1.1641429108125112,2.366513187506811
안양시 만안구,안양6동,0.7016886516671701,0.6059028369794117,0.6410280279215226,2.918395217528452,7.192178501389038,0.0,1.1233503633759474,2.7304764225579574
안양시 만안구,안양7동,0.6673911808058678,0.5566263244504176,0.623569877688734,3.0773447654644945,9.493011090624611,0.0,1.0085140799731698,3.635525062781661
안양시 만안구,안양8동,0.7303183150717121,0.5753269232640165,0.6474937177720337,2.956097488115829,7.83398367252209,0.0,1.0931643731397798,2.9775319782597793
안양시 만안구,안양9동,0.8357058254056098,0.8106427736344084,0.6950721623567544,3.0896047060367113,6.043072766336156,0.0,1.238849684900924,2.2786210111839353
양주시,광적면,1.5950717967828087,4.418049194690032,1.9581401468249462,4.617259515561608,0.5541423041992248,0.0,1.4070838978391584,1.9357489376135815
양주시,남면,0.9957976070450776,3.3755734006737494,1.3388332996063588,2.5746200906534114,0.24694219137993662,0.0,1.3722644401314663,1.3218465969643862
양주시,백석읍,2.243779341022905,5.497853794256798,2.0313150873751447,6.31093034175492,0.7024689306020986,0.0,1.3907345358063028,2.5590979034867694
양주시,양주1동,1.4396501725108701,2.1330694879273784,1.4968336127579656,5.538457907251289,1.0367203198675305,0.0,1.4018500968605614,1.8980217060631897
양주시,양주2동,1.4438586396346977,2.391853527931453,1.0663570217422147,6.745067369505838,1.2389172700340796,0.0,1.328057188646919,2.379016364353554
양주시,옥정1동,1.193933317062021,2.2276905576866346,1.1042881077843605,4.5426604616449495,0.8266842117346335,0.0,1.4003648495271086,1.5879139997315592
양주시,옥정2동,1.288487822150776,1.9953745814791295,0.9388307988060236,4.813838311811292,0.9917849601425271,0.0,1.3877570426447445,1.668449100494523
양주시,은현면,0.9076181150023677,2.216464582623708,0.9199169158538874,3.0495306333895886,0.5236736579460886,0.0,1.4185337326020007,1.1389736593557878
양주시,장흥면,5.023446802112985,6.9761534720458425,3.713729332901027,12.146034656004865,1.3207773185928664,0.0,1.412281757927817,4.360061637175087
양주시,회천1동,1.1236580862135561,2.3762516259352546,0.9974123152579781,3.7725763097900464,0.7202768559977378,0.0,1.422192148786876,1.355330196386688
양주시,회천2동,1.205638007276259,1.8222434724145482,0.7795887320879065,3.9054087144353766,1.1092938706504627,0.0,1.4336340204483866,1.333630696795224
양주시,회천3동,1.318233165048504,1.8011518579780426,0.8022451219911304,4.000849431887503,1.0316781712865741,0.0,1.4297152081304314,1.3662954627641961
양평군,강상면,3.146493059880929,4.955318658023587,2.195632810430344,6.973581665987026,0.08487422163944734,0.0,1.321391417855562,2.746266678999035
양평군,강하면,3.44626962707695,3.834381550469745,2.168679871124607,9.485977968548248,0.5011516243945809,0.0,1.316038760528518,3.4221248523521304
양평군,개군면,3.139073953537526,4.193790235112772,2.6879349246371715,4.194007201374296,0.07280893432157429,0.0,1.393759671913199,1.9099212170447664
양평군,단월면,3.5751448207018792,14.429120847385185,1.2074635687773254,2.328209925655058,0.0,0.0,0.9684699456147897,5.486921822985525
양평군,서종면,6.778499459555005,14.864275064455565,5.336687665654645,20.43900095187588,1.6880750848374857,0.0,1.3569624567211047,7.925511188503053
양평군,양동면,1.2611243393674767,7.033481676118627,1.345830482850774,1.733761481197519,0.0,0.0,1.0803533302020372,2.619749009744587
양평군,양서면,3.797341401322292,6.144355068609129,2.860272929756444,15.60980980390412,0.1682382396442332,0.0,1.1895769547512074,5.79503745521566
양평군,양평읍,4.813446685825795,5.098196016063612,3.7046454850289687,10.262158521741789,0.5507258785523164,0.0,1.3829291938396577,3.715814511551107
양평군,옥천면,8.35664880543176,11.856953999797254,4.077946501359815,15.577021123264077,0.22898580333803742,0.0,1.31639252424991,6.352599530990111
