행정구,행정동,카테고리,리뷰수,평균평점,평균긍정점수,로그리뷰수,보정평점,보정긍정점수,인기도
서울 종로구,서강동,음식,40,3.425,5.93175,3.713572066704308,3.5816711960345584,6.3617890686973055,4.532265366315287
경기 안산시,부곡동,액티비티,20,3.75,6.419499999999999,3.044522437723423,3.835182351842221,6.844835946959045,4.531187377981169
경기 김포시,대곶면,힐링,49,3.061224489795918,6.091632653061224,3.912023005428146,3.2945810353732,6.420951731111101,4.530956710370946
경기 오산시,신장2동,액티비티,8,4.25,8.18,2.1972245773362196,4.0283434373078615,7.582837153247836,4.530163894939251
서울 구로구,고척2동,쇼핑,6,4.5,9.31,1.9459101490553132,4.072372057083516,7.815573582685157,4.5301378401006795
경기 화성시,서신면,문화,6,4.666666666666667,9.14,1.9459101490553132,4.114038723750183,7.773073582685156,4.529583138166745
서울 용산구,이촌2동,문화,11,4.181818181818182,7.1872727272727275,2.4849066497880004,4.025411357586358,7.268060896015301,4.529580203838162
서울 은평구,녹번동,음식,62,3.1451612903225805,5.793225806451613,4.143134726391533,3.321711617125055,6.136172074805547,4.529501877963814
경기 양주시,광적면,음식,8,4.25,8.1675,2.1972245773362196,4.0283434373078615,7.578990999401682,4.528913907277045
서울 강서구,화곡본동,음식,40,3.425,5.91125,3.713572066704308,3.5816711960345584,6.347651137662823,4.527670584081108
서울 서초구,양재2동,액티비티,5,5.0,9.918000000000001,1.791759469228055,4.162475190000191,7.88277243410625,4.525642674113398
경기 이천시,호법면,액티비티,29,3.3793103448275863,6.277586206896552,3.4011973816621555,3.590147433404349,6.675824808179654,4.525561651736569
서울 용산구,한강로동,힐링,6,4.833333333333333,8.923333333333334,1.9459101490553132,4.155705390416849,7.71890691601849,4.525236806990784
경기 양평군,양동면,액티비티,5,5.0,9.912,1.791759469228055,4.162475190000191,7.8814680862801625,4.525218765254041
경기 용인시,백암면,액티비티,12,4.083333333333333,7.014166666666667,2.5649493574615367,3.991230979000146,7.196125532814792,4.523886581042127
경기 시흥시,능곡동,음식,38,3.1052631578947367,6.256842105263158,3.6635616461296463,3.37030231017865,6.597745821150781,4.523851696829098
경기 수원시,매탄4동,음식,26,3.5384615384615383,6.238461538461538,3.295836866004329,3.6985665765910087,6.679858317828266,4.523775085045136
경기 고양시,효자동,힐링,15,3.8666666666666667,6.742,2.772588722239781,3.901119071818315,7.055871696498295,4.523722115981162
서울 강남구,사직동,음식,11,3.909090909090909,7.406363636363636,2.4849066497880004,3.9219630817242894,7.351164344291163,4.5236729839874865
서울 노원구,중계4동,힐링,6,4.833333333333333,8.9,1.9459101490553132,4.155705390416849,7.713073582685156,4.523340992369771
경기 파주시,문산읍,힐링,12,4.25,6.84,2.5649493574615367,4.057897645666813,7.126458866148124,4.522457396627542
서울 관악구,대학동,문화,14,3.9285714285714284,6.809285714285714,2.70805020110221,3.929279042812637,7.095117687013866,4.5224083942534135
서울 성동구,마장동,문화,7,4.571428571428571,8.352857142857143,2.0794415416798357,4.109477174800175,7.607350639377749,4.521918883397216
경기 시흥시,거북섬동,문화,10,4.0,7.569,2.3978952727983707,3.954890334643014,7.407277356587277,4.521339113215886
경기 의정부시,신곡2동,음식,16,3.6875,6.775625,2.833213344056216,3.8157920402942467,7.062463705424816,4.520346848349403
경기 김포시,고촌읍,액티비티,11,4.0,7.284545454545454,2.4849066497880004,3.956445840344979,7.304957447739439,4.519627748818176
경기 화성시,우정읍,액티비티,9,4.222222222222222,7.672222222222222,2.302585092994046,4.027293680370533,7.43569503646088,4.519603831460393
경기 용인시,동탄5동,힐링,6,5.0,8.688333333333334,1.9459101490553132,4.197372057083516,7.660156916018489,4.519400907184027
서울 양천구,목3동,음식,36,3.111111111111111,6.280277777777778,3.6109179126442243,3.384017210555637,6.625995666378588,4.518612364633116
서울 성동구,옥수동,음식,51,3.176470588235294,5.889803921568627,3.9512437185814275,3.3729989763768753,6.26222849252817,4.518318200285284
경기 안양시,일직동,힐링,8,4.375,7.935,2.1972245773362196,4.0668049757694,7.50745253786322,4.5179019783601095
경기 안성시,서운면,액티비티,16,3.6875,6.7575,2.833213344056216,3.8157920402942467,7.05393429366011,4.517574816886746
경기 의정부시,송산3동,힐링,7,4.428571428571429,8.444285714285714,2.0794415416798357,4.069477174800175,7.63295063937775,4.517511446012754
경기 김포시,김포본동,문화,10,4.2,7.334999999999999,2.3978952727983707,4.026318906071586,7.323705928015848,4.516906087127279
경기 안성시,안성2동,음식,6,4.5,9.145000000000001,1.9459101490553132,4.072372057083516,7.774323582685156,4.516731722423517
서울 동작구,삼성1동,음식,9,4.111111111111111,7.751111111111111,2.302585092994046,3.990256643333496,7.461991332757175,4.5163654551952295
서울 종로구,등촌3동,음식,5,5.0,9.784,1.791759469228055,4.162475190000191,7.853641999323641,4.516175376254427
인천 남동구,논현2동,힐링,6,4.666666666666667,8.973333333333334,1.9459101490553132,4.114038723750183,7.731406916018489,4.51604160515951
서울 금천구,가산동,음식,28,3.3214285714285716,6.3225,3.367295829986474,3.559498464565313,6.711820999661819,4.515411561799564
인천 서구,석남2동,음식,12,4.0,7.028333333333333,2.5649493574615367,3.957897645666813,7.201792199481458,4.515122100144355
서울 동작구,노량진2동,쇼핑,40,3.25,6.025,3.713572066704308,3.4609815408621447,6.426099413524892,4.5147645191357855
경기 양평군,강하면,액티비티,12,3.6666666666666665,7.3475,2.5649493574615367,3.8245643123334796,7.3294588661481255,4.5141888397315
경기 수원시,우만1동,액티비티,40,3.25,6.02125,3.713572066704308,3.4609815408621447,6.423513206628341,4.513924010190509
경기 평택시,안중읍,액티비티,7,4.285714285714286,8.537142857142857,2.0794415416798357,4.029477174800175,7.658950639377749,4.513234007345162
경기 안성시,고삼면,힐링,12,3.8333333333333335,7.175833333333333,2.5649493574615367,3.8912309790001465,7.260792199481458,4.513084652109088
인천 부평구,삼산2동,문화,5,5.0,9.736,1.791759469228055,4.162475190000191,7.843207216714945,4.512784105379572
인천 부평구,부평3동,음식,15,3.8,6.731333333333334,2.772588722239781,3.8708160415152846,7.05102321164981,4.5125044381523605
경기 이천시,마장면,액티비티,30,3.7,5.860666666666666,3.4339872044851463,3.786186028541758,6.406953458009244,4.512255689055239
경기 화성시,송산면,문화,12,3.9166666666666665,7.079999999999999,2.5649493574615367,3.9245643123334797,7.222458866148124,4.511232571129187
인천 연수구,계산4동,음식,10,3.7,7.772,2.3978952727983707,3.8477474775001568,7.4797773565872765,4.510810250476759
경기 의왕시,내손1동,힐링,8,4.125,8.10875,2.1972245773362196,3.9898818988463227,7.560914076324759,4.510801123664571
경기 시흥시,정왕본동,음식,13,3.769230769230769,7.033846153846154,2.6390573296152584,3.862481592580787,7.198508580143346,4.510138240946322
서울 마포구,여의동,음식,9,3.888888888888889,7.907777777777778,2.302585092994046,3.916182569259422,7.514213554979398,4.509768333482619
서울 중구,신사동,음식,34,3.176470588235294,6.228823529411764,3.5553480614894135,3.4372486417308536,6.605649345854687,4.5091088622774995
경기 광주시,진안동,음식,12,4.083333333333333,6.899166666666666,2.5649493574615367,3.991230979000146,7.1501255328147915,4.508936728602139
서울 강동구,암사2동,힐링,10,4.5,6.970000000000001,2.3978952727983707,4.133461763214442,7.193348785158705,4.508631564033501
경기 화성시,팔탄면,문화,40,3.6,5.654249999999999,3.713572066704308,3.702360851206972,6.170409758352478,4.50846920731686
경기 수원시,율천동,음식,34,3.411764705882353,5.99,3.5553480614894135,3.5910947955770074,6.4494954997008405,4.5073107295923345
서울 성동구,한남동,음식,5,4.8,9.844,1.791759469228055,4.118996929130626,7.86668547758451,4.506580383039184
서울 강동구,천호3동,쇼핑,6,4.666666666666667,8.846666666666666,1.9459101490553132,4.114038723750183,7.699740249351822,4.505750040074011
경기 고양시,효자동,문화,6,4.166666666666667,9.306666666666667,1.9459101490553132,3.9890387237501828,7.814740249351822,4.5033516859736435
경기 남양주시,진접읍,문화,64,2.890625,5.90953125,4.174387269895637,3.1187430410976145,6.218582512005411,4.502855187847526
인천 강화군,삼산면,액티비티,11,3.8181818181818183,7.323636363636364,2.4849066497880004,3.8874803231035995,7.319785033946336,4.502502950798497
경기 하남시,와부읍,음식,25,3.36,6.3472,3.258096538021482,3.598533241162893,6.753343394987064,4.5023620260358985
서울 영등포구,신길4동,음식,10,4.1,7.306,2.3978952727983707,3.9906046203572996,7.313348785158705,4.502176338865385
경기 의왕시,진접읍,음식,7,4.142857142857143,8.552857142857144,2.0794415416798357,3.9894771748001756,7.66335063937775,4.501936637966618
경기 연천군,신서면,문화,7,4.857142857142857,7.839999999999999,2.0794415416798357,4.189477174800175,7.463750639377749,4.500704054569294
서울 성북구,신도림동,음식,21,3.4761904761904763,6.441904761904762,3.091042453358316,3.685562291538574,6.845993999601121,4.500556290456726
경기 가평군,북면,문화,10,4.0,7.385,2.3978952727983707,3.954890334643014,7.341563070872991,4.499982181158759
경기 포천시,선단동,음식,8,4.25,7.873749999999999,2.1972245773362196,4.0283434373078615,7.488606384017067,4.499539197215195
경기 평택시,진위면,문화,7,4.428571428571429,8.244285714285715,2.0794415416798357,4.069477174800175,7.57695063937775,4.499311625651029
경기 안산시,본오1동,힐링,6,4.666666666666667,8.763333333333334,1.9459101490553132,4.114038723750183,7.678906916018488,4.498979273570392
서울 광진구,능동,액티비티,13,4.153846153846154,6.575384615384616,2.6390573296152584,4.023771915161432,7.006250515627218,4.498974967612724
서울 종로구,부암동,액티비티,9,3.888888888888889,7.7811111111111115,2.302585092994046,3.916182569259422,7.471991332757176,4.496046246701953
서울 강동구,고덕2동,문화,8,4.375,7.71125,2.1972245773362196,4.0668049757694,7.438606384017067,4.495527199206616
경기 파주시,광탄면,액티비티,46,3.1956521739130435,5.865217391304348,3.8501476017100584,3.4021395214063186,6.273652593506934,4.495229999880467
경기 수원시,율천동,힐링,82,3.1219512195121952,5.443170731707316,4.418840607796598,3.2673692937000443,5.780537659844437,4.495008169351076
서울 성동구,평창동,음식,20,3.6,6.351,3.044522437723423,3.756234983421168,6.808783315380098,4.494350608242065
서울 성북구,정릉2동,음식,19,3.4210526315789473,6.595789473684211,2.995732273553991,3.668565658648767,6.946858540120101,4.493920373802375
서울 중랑구,망우본동,액티비티,20,3.7,6.2485,3.044522437723423,3.8088665623685367,6.754835946959046,4.493564406643364
경기 성남시,위례동,힐링,6,4.666666666666667,8.688333333333333,1.9459101490553132,4.114038723750183,7.660156916018489,4.492885583717136
경기 광주시,곤지암읍,문화,8,4.625,7.44,2.1972245773362196,4.1437280526924765,7.355144845555529,4.492878150136945
경기 부천시,춘의동,문화,12,3.8333333333333335,7.02,2.5649493574615367,3.8912309790001465,7.198458866148125,4.492826518730264
인천 서구,가좌1동,음식,12,3.6666666666666665,7.18,2.5649493574615367,3.8245643123334796,7.262458866148124,4.492414054655865
경기 부천시,동탄5동,음식,8,4.125,7.92375,2.1972245773362196,3.9898818988463227,7.503990999401681,4.492301306263917
경기 성남시,동삭동,음식,8,4.125,7.91875,2.1972245773362196,3.9898818988463227,7.5024525378632205,4.491801311199034
서울 관악구,신원동,쇼핑,24,3.3333333333333335,6.362916666666667,3.2188758248682006,3.5889745088096285,6.771994428201042,4.491387408996437
경기 의왕시,내손2동,힐링,6,4.833333333333333,8.483333333333333,1.9459101490553132,4.155705390416849,7.608906916018488,4.489487159851682
인천 옹진군,연평면,힐링,11,3.8181818181818183,7.215454545454546,2.4849066497880004,3.8874803231035995,7.2787505511877155,4.4891668755334395
서울 동작구,사당3동,음식,9,4.222222222222222,7.384444444444445,2.302585092994046,4.027293680370533,7.339769110534953,4.488428213248179
경기 광주시,남종면,액티비티,8,4.375,7.6375,2.1972245773362196,4.0668049757694,7.415914076324759,4.488152271999598
경기 고양시,양서면,음식,14,3.357142857142857,7.124285714285714,2.70805020110221,3.679279042812637,7.232930187013867,4.487651044274173
서울 종로구,혜화동,문화,29,3.3793103448275863,6.086896551724139,3.4011973816621555,3.590147433404349,6.558165233711568,4.487322667465924
서울 은평구,대조동,음식,37,3.324324324324324,5.899189189189189,3.6375861597263857,3.5224896249091704,6.3633411997171585,4.486825941767395
경기 남양주시,금곡동,음식,25,3.32,6.3012,3.258096538021482,3.5752774272094046,6.726599208940551,4.4862706262079355
경기 부천시,오정동,힐링,7,4.285714285714286,8.23857142857143,2.0794415416798357,4.029477174800175,7.57535063937775,4.486064275519444
경기 오산시,서탄면,힐링,5,4.8,9.55,1.791759469228055,4.118996929130626,7.80277243410625,4.485808848930694
경기 안산시,원평동,음식,5,4.6,9.742,1.791759469228055,4.0755186682610605,7.844511564541032,4.485539850621303
인천 서구,오류왕길동,힐링,6,4.666666666666667,8.59,1.9459101490553132,4.114038723750183,7.635573582685155,4.484896079242867
경기 안성시,송북동,음식,18,3.2222222222222223,6.804444444444444,2.9444389791664403,3.5760258158334555,7.060937944012326,4.483248688987393
경기 고양시,고봉동,힐링,7,4.142857142857143,8.344285714285714,2.0794415416798357,3.9894771748001756,7.6049506393777495,4.482956825303677
서울 송파구,성수2가1동,음식,34,3.264705882352941,6.017941176470588,3.5553480614894135,3.494940949423161,6.467764730470072,4.4826535669875565
인천 남동구,간석3동,음식,5,5.0,9.303999999999998,1.791759469228055,4.162475190000191,7.749294173236684,4.482262667505871
서울 성동구,성수1가2동,문화,40,3.225,5.89925,3.713572066704308,3.4437401615518,6.339375275593858,4.481093523511024
경기 수원시,광교1동,문화,14,3.7142857142857144,6.727142857142858,2.70805020110221,3.835529042812637,7.059180187013867,4.480899083134421
경기 고양시,관산동,액티비티,11,3.727272727272727,7.236363636363635,2.4849066497880004,3.85299756448291,7.286681585670474,4.4807725783126555
경기 안성시,보개면,액티비티,11,3.6363636363636362,7.324545454545454,2.4849066497880004,3.8185148058622205,7.320129861532543,4.480671302685268
경기 파주시,금촌2동,문화,6,4.5,8.695,1.9459101490553132,4.072372057083516,7.661823582685156,4.48016958330398
경기 남양주시,금곡동,문화,29,3.2413793103448274,6.184827586206897,3.4011973816621555,3.5050410504256253,6.618590765626463,4.479881292218316
경기 남양주시,옥천면,음식,16,3.4375,6.75125,2.833213344056216,3.6981449814707172,7.050993117189521,4.479185546132976
서울 용산구,녹번동,음식,5,5.0,9.256,1.791759469228055,4.162475190000191,7.738859390627988,4.478871396631016
서울 관악구,용산2가동,문화,14,3.4285714285714284,6.987142857142857,2.70805020110221,3.710529042812637,7.172930187013867,4.478094483043838
인천 동구,화수1·화평동,힐링,9,4.111111111111111,7.395555555555556,2.302585092994046,3.990256643333496,7.343472814238657,4.477847316863538
경기 동두천시,생연2동,음식,37,3.27027027027027,5.907297297297297,3.6375861597263857,3.4861259885455342,6.368795745171704,4.477028328575518
인천 남동구,만수2동,쇼핑,8,4.0,7.88375,2.1972245773362196,3.9514203603847844,7.491683307093989,4.4760635041447525
서울 중구,청구동,음식,37,3.3513513513513513,5.818108108108109,3.6375861597263857,3.540671443090989,6.308795745171704,4.474884005496154
서울 은평구,불광2동,쇼핑,24,3.1666666666666665,6.43625,3.2188758248682006,3.493736413571533,6.813899190105804,4.474703095372981
경기 평택시,현덕면,힐링,23,3.260869565217391,6.390434782608695,3.1780538303479458,3.5545592529269365,6.797408926449847,4.474130583119074
경기 의정부시,동구동,음식,40,3.3,5.7915,3.713572066704308,3.495464299482834,6.265064930766271,4.4734006867961895
경기 이천시,마장면,힐링,22,3.4545454545454546,6.249090909090909,3.1354942159291497,3.6684232342501097,6.729844149611094,4.473215837993441
경기 남양주시,진건읍,음식,49,3.0408163265306123,5.86734693877551,3.912023005428146,3.2796556622388713,6.256921880364832,4.472898521899435
경기 부천시,심곡3동,음식,16,3.625,6.52375,2.833213344056216,3.7863802755883644,6.94393429366011,4.472466820288741
경기 성남시,수진2동,힐링,6,4.5,8.59,1.9459101490553132,4.072372057083516,7.635573582685155,4.471638417509422
서울 마포구,당산1동,음식,6,4.5,8.583333333333334,1.9459101490553132,4.072372057083516,7.633906916018489,4.471096756189133
경기 고양시,중산2동,음식,71,3.0704225352112675,5.521690140845071,4.276666119016055,3.2442351614607237,5.884873775106111,4.470825558832697
서울 중랑구,상봉1동,문화,5,4.8,9.334,1.791759469228055,4.118996929130626,7.75581591236712,4.470548129993844
경기 남양주시,다산1동,힐링,66,3.0454545454545454,5.601666666666667,4.204692619390966,3.234963444881005,5.969330547433854,4.469642092503916
서울 용산구,효창동,음식,36,3.2777777777777777,5.889722222222222,3.6109179126442243,3.495128321666748,6.365625296008217,4.469346594108201
경기 이천시,호법면,음식,71,2.859154929577465,5.721267605633803,4.276666119016055,3.0756958356180273,6.044087258252176,4.468942933226633
경기 안성시,광교1동,음식,8,4.0,7.8125,2.1972245773362196,3.9514203603847844,7.469760230170913,4.468938574470177
경기 가평군,수동면,힐링,12,3.75,6.915833333333333,2.5649493574615367,3.857897645666813,7.156792199481458,4.468678856336272
서울 종로구,창신3동,힐링,6,4.5,8.546666666666667,1.9459101490553132,4.072372057083516,7.624740249351823,4.468117618927541
경기 성남시,판교동,액티비티,7,3.857142857142857,8.448571428571428,2.0794415416798357,3.9094771748001755,7.634150639377749,4.4669920211069325
경기 평택시,팽성읍,액티비티,5,4.8,9.274,1.791759469228055,4.118996929130626,7.74277243410625,4.466309041400275
서울 광진구,중곡4동,음식,15,3.533333333333333,6.674,2.772588722239781,3.7496039203031635,7.024962605589205,4.465467081555993
경기 안성시,양성면,힐링,15,3.933333333333333,6.271333333333333,2.772588722239781,3.931422102121345,6.841932302558901,4.463834435037426
경기 파주시,법원읍,힐링,12,3.5833333333333335,7.035,2.5649493574615367,3.7912309790001464,7.2044588661481255,4.4629581113230365
경기 수원시,동탄1동,음식,40,3.35,5.6925,3.713572066704308,3.529947058103524,6.1967890686973055,4.462183108627185
경기 포천시,일동면,액티비티,38,3.210526315789474,5.873684210526316,3.6635616461296463,3.4417308816072216,6.337745821150782,4.462079950978427
서울 용산구,후암동,쇼핑,10,3.7,7.346000000000001,2.3978952727983707,3.8477474775001568,7.32763449944442,4.461364309953196
경기 용인시,모현읍,액티비티,16,3.6875,6.385625,2.833213344056216,3.8157920402942467,6.8789342936601106,4.460700378256356
경기 광주시,쌍령동,힐링,5,5.0,8.995999999999999,1.791759469228055,4.162475190000191,7.682337651497553,4.460502012725549
경기 평택시,포승읍,액티비티,9,3.888888888888889,7.449999999999999,2.302585092994046,3.916182569259422,7.361620962386805,4.460176230380564
서울 광진구,중곡1동,쇼핑,17,3.4705882352941178,6.495882352941177,2.8903717578961645,3.706769410571554,6.91839331384125,4.459230416444226
경기 이천시,모가면,문화,6,4.333333333333333,8.576666666666666,1.9459101490553132,4.030705390416849,7.632240249351821,4.457297433135397
서울 관악구,답십리2동,쇼핑,9,3.888888888888889,7.421111111111112,2.302585092994046,3.916182569259422,7.351991332757176,4.457046631641115
서울 성동구,금호2·3가동,음식,19,3.263157894736842,6.522105263157894,2.995732273553991,3.587484577567686,6.9090207022822625,4.455824504779369
경기 시흥시,대야동,액티비티,5,4.8,9.120000000000001,1.791759469228055,4.118996929130626,7.709294173236685,4.455428714010114
서울 마포구,성산2동,음식,18,3.611111111111111,6.246111111111111,2.9444389791664403,3.7704702602778997,6.781771277345659,4.454389505928328
경기 여주시,강천면,음식,75,3.08,5.402666666666667,4.330733340286331,3.244483111505424,5.773266300907997,4.453924610907817
경기 안양시,갈산동,문화,5,5.0,8.892,1.791759469228055,4.162475190000191,7.659728955845379,4.4531542591633615
서울 강동구,천호2동,액티비티,5,4.8,9.081999999999999,1.791759469228055,4.118996929130626,7.701033303671466,4.452743957900853
경기 화성시,향남읍,액티비티,10,3.6,7.367,2.3978952727983707,3.812033191785871,7.33513449944442,4.452438075837259
경기 용인시,동천동,문화,19,3.473684210526316,6.29421052631579,2.995732273553991,3.6955926856757944,6.791993675255236,4.452189353868526
인천 동구,송현3동,힐링,5,4.8,9.07,1.791759469228055,4.118996929130626,7.698424608019293,4.451896140182138
경기 여주시,금사면,액티비티,6,4.166666666666667,8.641666666666667,1.9459101490553132,3.9890387237501828,7.648490249351823,4.449320969274774
서울 노원구,월계3동,문화,5,5.0,8.819999999999999,1.791759469228055,4.162475190000191,7.644076781932336,4.448067352851078
인천 중구,연안동,액티비티,5,4.2,9.596,1.791759469228055,3.98856214652193,7.81277243410625,4.447556571425993
서울 동작구,노량진2동,문화,16,3.5,6.46875,2.833213344056216,3.7275567461765995,6.918051940718933,4.445338439691146
경기 구리시,수택1동,힐링,7,4.428571428571429,7.645714285714285,2.0794415416798357,4.069477174800175,7.409350639377749,4.444842163282725
경기 포천시,군내면,힐링,6,4.5,8.26,1.9459101490553132,4.072372057083516,7.553073582685156,4.444826182155095
서울 강남구,역삼2동,쇼핑,8,4.0,7.54875,2.1972245773362196,3.9514203603847844,7.388606384017066,4.442563834797623
서울 은평구,응암3동,문화,6,4.666666666666667,8.065,1.9459101490553132,4.114038723750183,7.5043235826851555,4.442240250270076
서울 금천구,시흥2동,문화,7,4.285714285714286,7.748571428571428,2.0794415416798357,4.029477174800175,7.43815063937775,4.441474715633219
경기 양평군,지평면,음식,18,3.2777777777777777,6.489444444444445,2.9444389791664403,3.603803593611233,6.903437944012326,4.4409001353756725
서울 강서구,방화3동,문화,5,4.8,8.914,1.791759469228055,4.118996929130626,7.664511564541032,4.440874509838858
경기 수원시,원천동,문화,5,4.8,8.896,1.791759469228055,4.118996929130626,7.660598521062772,4.439602783260788
경기 광명시,포승읍,음식,29,3.1724137931034484,6.047931034482758,3.4011973816621555,3.4624878589362638,6.534122680520079,4.438889695875023
경기 고양시,탄현1동,음식,23,3.4347826086956523,6.0260869565217385,3.1780538303479458,3.6521202285366923,6.593018682547409,4.438746739411648
경기 연천군,전곡읍,액티비티,6,4.333333333333333,8.333333333333334,1.9459101490553132,4.030705390416849,7.571406916018489,4.437526794944834
서울 광진구,자양1동,음식,18,3.111111111111111,6.627222222222222,2.9444389791664403,3.5204702602778997,6.9723268329012145,4.436773479814079
경기 고양시,행주동,힐링,5,4.6,9.038,1.791759469228055,4.0755186682610605,7.691468086280162,4.435801211123422
경기 수원시,영통3동,문화,7,4.428571428571429,7.521428571428571,2.0794415416798357,4.069477174800175,7.37455063937775,4.433532274915082
서울 중구,신당5동,음식,12,3.5833333333333335,6.802499999999999,2.5649493574615367,3.7912309790001464,7.111458866148125,4.432733409650886
경기 용인시,남사읍,문화,5,5.0,8.6,1.791759469228055,4.162475190000191,7.596250694975815,4.4325240280079905
경기 오산시,능평동,음식,6,4.166666666666667,8.415000000000001,1.9459101490553132,3.9890387237501828,7.591823582685156,4.430904484384934
경기 군포시,송부동,액티비티,6,4.333333333333333,8.251666666666667,1.9459101490553132,4.030705390416849,7.550990249351822,4.430891443771288
서울 송파구,잠실6동,액티비티,5,4.8,8.74,1.791759469228055,4.118996929130626,7.62668547758451,4.4285811529175065
경기 고양시,대덕동,음식,8,4.0,7.4025,2.1972245773362196,3.9514203603847844,7.3436063840170664,4.4279389791498085
서울 양천구,신정1동,음식,21,3.142857142857143,6.349523809523809,3.091042453358316,3.5060751120513944,6.7962504098575325,4.427279855891707
경기 용인시,풍덕천1동,힐링,5,5.0,8.524,1.791759469228055,4.162475190000191,7.57972895584538,4.42715451578947
경기 남양주시,다산1동,문화,28,3.5,5.699285714285714,3.367295829986474,3.668194116739226,6.332473173574863,4.426709939725286
경기 성남시,세마동,음식,7,4.142857142857143,7.721428571428571,2.0794415416798357,3.9894771748001756,7.43055063937775,4.426277384748591
경기 성남시,동백1동,음식,36,3.0833333333333335,5.880277777777778,3.6109179126442243,3.3654986920371184,6.359328999711921,4.426054259283054
서울 강남구,갈현2동,음식,18,3.4444444444444446,6.227777777777778,2.9444389791664403,3.687136926944566,6.772604610678993,4.424895045199845
인천 서구,석남1동,쇼핑,13,3.4615384615384617,6.702307692307692,2.6390573296152584,3.7334493345162705,7.05947632207883,4.423897218343766
경기 안양시,비산3동,힐링,4,5.0,10.0,1.6094379124341003,4.124405880454745,7.805171181111079,4.42325362008894
경기 성남시,야탑3동,힐링,4,5.0,10.0,1.6094379124341003,4.124405880454745,7.805171181111079,4.42325362008894
경기 여주시,세종대왕면,문화,5,4.6,8.852,1.791759469228055,4.0755186682610605,7.651033303671467,4.422660036483357
경기 고양시,백석2동,힐링,4,5.0,9.965,1.6094379124341003,4.124405880454745,7.798807544747444,4.421185458684199
서울 도봉구,쌍문3동,음식,16,3.25,6.555,2.833213344056216,3.6099096873530705,6.958640176013051,4.421096088126114
경기 안양시,안양6동,음식,15,3.6,6.308000000000001,2.772588722239781,3.7799069506061937,6.858598969225568,4.421041369209609
서울 서대문구,소공동,음식,14,3.357142857142857,6.654285714285714,2.70805020110221,3.679279042812637,7.027305187013867,4.420823578883465
서울 도봉구,쌍문1동,문화,12,3.75,6.539166666666667,2.5649493574615367,3.857897645666813,7.006125532814791,4.419712672982108
경기 이천시,장호원읍,액티비티,6,4.5,7.948333333333333,1.9459101490553132,4.072372057083516,7.475156916018489,4.419503515431565
경기 수원시,송죽동,문화,4,5.0,9.932500000000001,1.6094379124341003,4.124405880454745,7.792898453838353,4.419265023094082
경기 용인시,원삼면,힐링,17,3.3529411764705883,6.355294117647059,2.8903717578961645,3.6496265534286967,6.850107599555536,4.4188558422585
서울 강동구,암사1동,음식,37,3.0,5.902702702702703,3.6375861597263857,3.3043078067273526,6.365704836080795,4.418172178199219
경기 김포시,풍무동,음식,26,3.3461538461538463,5.875,3.295836866004329,3.5849302129546454,6.46508559055554,4.417817378362081
서울 성북구,정릉3동,음식,16,3.1875,6.5875,2.833213344056216,3.580497922647188,6.97393429366011,4.416708277841632
서울 강남구,도곡1동,액티비티,13,3.6923076923076925,6.422307692307692,2.6390573296152584,3.830223528064658,6.942056967240121,4.416528293224282
경기 포천시,포천동,음식,9,3.5555555555555554,7.372222222222222,2.302585092994046,3.8050714581483107,7.335695036460879,4.416396622997985
서울 성북구,돈암2동,문화,4,5.0,9.8375,1.6094379124341003,4.124405880454745,7.775625726565624,4.413651442138355
경기 성남시,위례동,액티비티,6,4.0,8.353333333333333,1.9459101490553132,3.9473720570835162,7.576406916018489,4.412636455438811
경기 양주시,회천3동,힐링,4,5.0,9.815,1.6094379124341003,4.124405880454745,7.771534817474715,4.412321909806736
경기 안산시,이동,음식,39,2.8974358974358974,5.931794871794872,3.6888794541139363,3.223454901228147,6.369364315516558,4.411937844709433
인천 미추홀구,문학동,문화,9,3.888888888888889,6.989999999999999,2.302585092994046,3.916182569259422,7.208287629053472,4.410343388913937
경기 시흥시,배곧2동,액티비티,6,4.0,8.323333333333332,1.9459101490553132,3.9473720570835162,7.568906916018489,4.410198979497509
서울 중구,다산동,액티비티,4,5.0,9.7775,1.6094379124341003,4.124405880454745,7.7647166356565345,4.41010602258737
인천 중구,신흥동,쇼핑,6,4.166666666666667,8.155,1.9459101490553132,3.9890387237501828,7.526823582685156,4.409779692893647
경기 남양주시,호평동,문화,4,5.0,9.77,1.6094379124341003,4.124405880454745,7.763352999292897,4.4096628451434965
서울 강남구,삼성1동,액티비티,6,4.166666666666667,8.15,1.9459101490553132,3.9890387237501828,7.525573582685156,4.409373446903429
서울 구로구,가리봉동,쇼핑,12,3.75,6.456666666666667,2.5649493574615367,3.857897645666813,6.973125532814792,4.408987778840377
서울 영등포구,신길1동,음식,4,5.0,9.754999999999999,1.6094379124341003,4.124405880454745,7.760625726565624,4.40877649025575
서울 광진구,명동,음식,40,3.175,5.625249999999999,3.713572066704308,3.40925740293111,6.150409758352478,4.4087084785898405
인천 부평구,청천1동,힐링,6,4.166666666666667,8.14,1.9459101490553132,3.9890387237501828,7.523073582685156,4.408560954922995
서울 마포구,대흥동,문화,15,3.6,6.222666666666667,2.772588722239781,3.7799069506061937,6.819811090437689,4.408435433028329
인천 연수구,청학동,액티비티,5,4.8,8.45,1.791759469228055,4.118996929130626,7.563641999323641,4.408092224715255
