addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 종로구 익선동,,1,0.0,A02,A0203,A02030600,2650046,12,20200300000000.0,http://tong.visitkorea.or.kr/cms/resource/23/2947523_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2947523_image3_1.jpg,Type1,126.989792,37.5735203,6.0,20250300000000.0,23,,익선동 한옥거리,3133
서울특별시 종로구 창신6가길 39 (창신동),,1,0.0,A02,A0202,A02020600,2638477,12,20191100000000.0,,,,127.0123621,37.57574545,6.0,20250300000000.0,23,,산마루놀이터,3096
서울특별시 용산구 양녕로 445 (이촌동),,1,0.0,A02,A0203,A02030400,2638475,12,20191100000000.0,,,,126.958052,37.51771789,6.0,20250300000000.0,21,02-749-4500,노들섬,4427
서울특별시 양천구 목동동로 지하111 (신정동),,1,0.0,A02,A0202,A02020700,2612214,12,20190700000000.0,,,,126.8681269,37.51833565,6.0,20250300000000.0,19,,양천공원,8013
서울특별시 양천구 지양로7길 28-29 (신월동),,1,0.0,A01,A0101,A01010500,2612198,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/31/2617731_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/31/2617731_image2_1.bmp,Type3,126.829697,37.52141516,6.0,20250400000000.0,19,,지양산(온수공원 지양지구),8037
서울특별시 양천구 목동로25길 23,(신정동),1,0.0,A02,A0203,A02030600,2612107,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/87/3467787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3467787_image3_1.jpg,Type3,126.8614911,37.52799552,6.0,20250100000000.0,19,,양천구 로데오거리,7938
서울특별시 양천구 신정동,,1,0.0,A02,A0202,A02020700,2612095,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/64/3399364_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/3399364_image3_1.JPG,Type3,126.8787481,37.52057725,6.0,20250300000000.0,19,,안양천 사계절 테마원,8008
서울특별시 양천구 신정동,310-7,1,0.0,A02,A0202,A02020700,2611887,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/79/2611879_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/79/2611879_image2_1.bmp,Type3,126.8565142,37.51465254,6.0,20250400000000.0,19,,신트리공원(서울),8091
서울특별시 양천구 목동서로 159-2 (목동),,1,0.0,A02,A0202,A02020700,2611735,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/78/3384678_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/3384678_image3_1.JPG,Type3,126.8736428,37.52765411,6.0,20250300000000.0,19,,오목공원,7996
서울특별시 양천구 신월동,산174-1,1,0.0,A02,A0202,A02020700,2611730,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/18/2611718_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/18/2611718_image3_1.bmp,Type3,126.826242,37.51281055,6.0,20250100000000.0,19,,도시농업공원,8051
서울특별시 양천구 신정이펜1로 12 (신정동),,1,0.0,A02,A0202,A02020700,2611679,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/77/2611677_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/77/2611677_image3_1.bmp,Type3,126.8342218,37.5117497,6.0,20250400000000.0,19,,연의근린공원,8049
서울특별시 양천구 중앙로 250,(신정동),1,0.0,A02,A0203,A02030400,2611669,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/64/2611664_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/64/2611664_image2_1.bmp,Type3,126.8537726,37.51897143,6.0,20250100000000.0,19,,양천나눔누리타운,8082
서울특별시 양천구 신월동,893 장수공원,1,0.0,A02,A0202,A02020700,2611601,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/90/3467790_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3467790_image3_1.jpg,Type3,126.8476147,37.52275422,6.0,20250100000000.0,19,,장수공원(열녀문),8028
서울특별시 양천구 목동서로 363 (신정동),,1,0.0,A02,A0203,A02030400,2611575,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/69/2611569_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/69/2611569_image2_1.bmp,Type3,126.863744,37.5167802,6.0,20250400000000.0,19,,양천생활안전체험교육관,8094
서울특별시 양천구 신정동,,1,0.0,A02,A0202,A02020700,2611568,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/61/2611561_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/61/2611561_image3_1.bmp,Type3,126.8474484,37.51279148,6.0,20250400000000.0,19,,계남근린공원,8106
서울특별시 양천구 목동중앙본로1길 37 (목동),,1,0.0,A01,A0102,A01020100,2611482,12,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/57/3396257_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/3396257_image3_1.JPG,Type3,126.8687763,37.53767786,6.0,20250300000000.0,19,,150년 수령 느티나무,7961
서울특별시 종로구 삼청로 37,(세종로),1,0.0,A02,A0204,A02040800,2608977,12,20190700000000.0,,,,126.9789456,37.58161639,,20250400000000.0,23,,국립민속박물관&국립민속박물관 어린이박물관,3045
서울특별시 종로구 창경궁로 185 (와룡동),,1,0.0,A02,A0201,A02010100,2606158,12,20190600000000.0,http://tong.visitkorea.or.kr/cms/resource/30/2616930_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2616930_image3_1.jpg,Type3,126.9964635,37.57893368,6.0,20250300000000.0,23,,창경궁 명정전,3072
"서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",,1,0.0,A02,A0202,A02020600,2606150,12,20190600000000.0,http://tong.visitkorea.or.kr/cms/resource/43/3095643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3095643_image3_1.jpg,Type1,127.1232269,37.48194167,6.0,20250300000000.0,18,,파크하비오 워터킹덤&스파,5837
서울특별시 종로구 평창동,,1,0.0,A02,A0203,A02030600,2605926,12,20190600000000.0,http://tong.visitkorea.or.kr/cms/resource/41/2356541_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/41/2356541_image2_1.JPG,Type3,126.9752034,37.6107185,6.0,20250100000000.0,23,,평창동 갤러리 거리,3004
서울특별시 강남구 도산대로15길 41,1층,1,0.0,A02,A0203,A02030400,2592885,12,20190300000000.0,,,,127.0232182,37.52093535,6.0,20250300000000.0,1,,엘크레,6033
서울특별시 구로구 경인로 688 (신도림동),,1,0.0,A02,A0203,A02030400,2592089,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/85/2592085_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/85/2592085_image2_1.bmp,Type3,126.8912028,37.50908714,6.0,20250300000000.0,7,,문화철도959,8209
서울특별시 구로구 천왕동,878,1,0.0,A02,A0202,A02020700,2591838,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/16/3393016_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/3393016_image3_1.JPG,Type3,126.8418082,37.47646782,6.0,20250300000000.0,7,,천왕근린공원,8366
서울특별시 구로구 궁동,산1-66,1,0.0,A02,A0201,A02010700,2591833,12,20190300000000.0,,,,126.8278088,37.5020035,6.0,20240600000000.0,7,,정선옹주 묘역,8248
서울특별시 구로구 가마산로25길 21 (구로동),,1,0.0,A02,A0202,A02020700,2591829,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/77/3399877_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3399877_image3_1.JPG,Type3,126.8899922,37.49717183,6.0,20250300000000.0,7,,구로근린공원(이씨레물리노공원),8301
서울특별시 구로구 디지털로32길 97-21,,1,0.0,A02,A0203,A02030600,2591826,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/54/3392954_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3392954_image3_1.JPG,Type3,126.9008665,37.48388746,6.0,20250300000000.0,7,,음식문화특화거리(깔깔거리),8391
서울특별시 구로구 고척로21나길 103 (개봉동),,1,0.0,A01,A0101,A01010500,2591824,12,20190300000000.0,,,,126.8397383,37.50204815,6.0,20250300000000.0,7,,온수도시자연공원(잣절공원),8250
서울특별시 구로구 고척동,산6-3,1,0.0,A02,A0201,A02010700,2591819,12,20190300000000.0,,,,126.8560838,37.50730061,6.0,20240600000000.0,7,,여계묘역,8248
서울특별시 구로구 오류동,"산43-31, 산43-32",1,0.0,A02,A0201,A02010700,2591813,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/81/3392981_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/3392981_image3_1.JPG,Type3,126.829384,37.48871618,6.0,20250300000000.0,7,,류순정·류홍 부자 묘역,8358
서울특별시 구로구 궁동,45,1,0.0,A01,A0101,A01010500,2591809,12,20190300000000.0,,,,126.8293198,37.5012175,6.0,20240500000000.0,7,,궁동저수지 생태공원,8249
서울특별시 구로구 새말로 102,(구로동),1,0.0,A02,A0203,A02030600,2591805,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/28/3467228_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3467228_image3_1.jpg,Type3,126.8914196,37.50583196,6.0,20250100000000.0,7,,국제음식문화거리(INTERNATIONAL FOOD STREET),8289
서울특별시 구로구 구로중앙로 197 (구로동),,1,0.0,A02,A0202,A02020200,2591803,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/47/3392947_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/3392947_image3_1.JPG,Type3,126.8785569,37.5038653,6.0,20250300000000.0,7,,구로기계공구단지,8216
서울특별시 구로구 고척동,산 8,1,0.0,A02,A0201,A02010700,2591799,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/28/3401728_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/3401728_image3_1.JPG,Type3,126.8473068,37.50861696,6.0,20250300000000.0,7,,고척동 고인돌,8242
서울특별시 구로구 고척로45길 39 (고척동),,1,0.0,A02,A0202,A02020700,2591797,12,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/27/3400227_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/3400227_image3_1.JPG,Type3,126.8533341,37.50663675,6.0,20250300000000.0,7,,고척근린공원,8239
서울특별시 구로구 개봉동,195-7,1,0.0,A02,A0202,A02020700,2591792,12,20190300000000.0,,,,126.8632142,37.49245246,6.0,20250300000000.0,7,,개봉유수지 생태공원,8329
서울특별시 종로구 통일로16길 4-1 (무악동),,1,0.0,A02,A0202,A02020300,2589659,12,20190100000000.0,,,,126.957606,37.57581668,6.0,20241200000000.0,23,,올리바인 스파,3030
서울특별시 송파구 석촌호수로12길 60 (잠실동),2층,1,0.0,A02,A0202,A02020500,2589657,12,20190100000000.0,http://tong.visitkorea.or.kr/cms/resource/33/3393333_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/3393333_image3_1.JPG,Type3,127.0799301,37.50838782,6.0,20250300000000.0,18,,한방스파 여용국,5562
서울특별시 강서구 마곡동로 161 (마곡동),,1,0.0,A01,A0101,A01010700,2589349,12,20190100000000.0,http://tong.visitkorea.or.kr/cms/resource/60/2658460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2658460_image3_1.jpg,Type3,126.8360145,37.56922361,6.0,20250300000000.0,4,,서울식물원,7789
서울특별시 중구 을지로 66 (을지로2가),,1,0.0,A02,A0203,A02030400,2583158,12,20181200000000.0,http://tong.visitkorea.or.kr/cms/resource/65/2713665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2713665_image3_1.jpg,Type3,126.9851232,37.56594332,6.0,20250300000000.0,24,,명동관광정보센터,4538
서울특별시 중구 을지로 281,동대문디자인플라자 배움터 4층,1,0.0,A02,A0203,A02030400,2561208,12,20180900000000.0,http://tong.visitkorea.or.kr/cms/resource/46/2561246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2561246_image2_1.jpg,Type3,127.0103125,37.56819629,6.0,20250300000000.0,24,,어린이 감각놀이터 디키디키,4566
서울특별시 용산구 이태원로 274 (한남동),,1,0.0,A02,A0203,A02030200,2560227,12,20180900000000.0,,,,127.0020919,37.53908008,6.0,20250300000000.0,21,,용산공예관,4399
서울특별시 강남구 봉은사로 524 (삼성동),지하1층,1,0.0,A02,A0203,A02030400,2559938,12,20180900000000.0,http://tong.visitkorea.or.kr/cms/resource/26/2559926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2559926_image2_1.jpg,Type3,127.0571487,37.51299521,6.0,20250300000000.0,1,,브이알존 코엑스 직영점,6164
서울특별시 강동구 아리수로87길 32 (고덕동),,1,0.0,A02,A0204,A02041000,2554065,12,20180700000000.0,,,,127.1717396,37.56465517,6.0,20250300000000.0,2,,서울교통공사 고덕차량사업소,5202
서울특별시 성북구 대사관로 121,(성북동),1,0.0,A02,A0204,A02040800,2554064,12,20180700000000.0,,,,126.9930021,37.59985897,,20241000000000.0,17,,한국가구박물관,2822
서울특별시 금천구 벚꽃로44길 17 (가산동),,1,0.0,A02,A0204,A02040800,2553960,12,20180700000000.0,http://tong.visitkorea.or.kr/cms/resource/88/3400288_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/88/3400288_image3_1.JPG,Type3,126.8836487,37.48285672,6.0,20250300000000.0,8,,구로공단 노동자생활체험관,8509
서울특별시 금천구 범안로15길 57,,1,0.0,A02,A0204,A02040800,2553946,12,20180700000000.0,http://tong.visitkorea.or.kr/cms/resource/77/3400277_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3400277_image3_1.JPG,Type3,126.8919733,37.46888349,6.0,20250300000000.0,8,,금천예술공장,8583
서울특별시 동작구 현충로 124,,1,0.0,A02,A0204,A02040800,2553942,12,20180700000000.0,http://tong.visitkorea.or.kr/cms/resource/74/3414974_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3414974_image3_1.jpg,Type3,126.9671293,37.50617494,,20250400000000.0,12,,조선일보 뉴지엄,6982
서울특별시 마포구 상암산로 48-6,(상암동) JTBC빌딩,1,0.0,A02,A0204,A02040800,2553928,12,20180700000000.0,,,,126.8900788,37.57699589,6.0,20241200000000.0,13,,JTBC,3909
서울특별시 마포구 상암산로 76 (상암동),,1,0.0,A02,A0204,A02040800,2553923,12,20180700000000.0,,,,126.8923285,37.57924845,6.0,20250100000000.0,13,,YTN,3926
서울특별시 성동구 살곶이길 327 (행당동),,1,0.0,A02,A0204,A02040800,2553911,12,20180700000000.0,,,,127.0405046,37.55472618,6.0,20250400000000.0,16,,성동 AI·미래기술체험센터,4765
서울특별시 성동구 자동차시장길 49 (용답동),,1,0.0,A02,A0204,A02040800,2553908,12,20180700000000.0,,,,127.0578668,37.55873713,6.0,20250300000000.0,16,,서울새활용플라자,4807
서울특별시 중구 소공로 48 (회현동2가),,1,0.0,A02,A0204,A02040800,2553892,12,20180700000000.0,http://tong.visitkorea.or.kr/cms/resource/02/1895102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1895102_image3_1.jpg,Type3,126.9830902,37.55987732,6.0,20240900000000.0,24,,서울 애니메이션센터,4631
서울특별시 중구 퇴계로20길 50,(남산동2가) 삼중빌딩 1층,1,0.0,A02,A0204,A02040800,2553888,12,20180700000000.0,,,,126.9862372,37.55811925,,20231200000000.0,24,,연필로 명상하기,4630
서울특별시 종로구 청계천로 159,(장사동),1,0.0,A02,A0204,A02040800,2553876,12,20180700000000.0,http://tong.visitkorea.or.kr/cms/resource/51/2947851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2947851_image3_1.jpg,Type1,126.995225,37.56926812,6.0,20240800000000.0,23,,세운상가,3194
서울특별시 용산구 한강대로23길 55 (한강로3가),아이파크몰 리빙파크 6층,1,0.0,A02,A0203,A02030400,2545035,12,20180400000000.0,,,,126.9647566,37.52982493,6.0,20250300000000.0,21,,챔피언1250X 아이파크몰 용산점,4377
서울특별시 중구 명동10길 41,5층,1,0.0,A02,A0202,A02020300,2518733,12,20171200000000.0,http://tong.visitkorea.or.kr/cms/resource/27/2826027_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2826027_image3_1.jpg,Type3,126.9858871,37.56211045,6.0,20250300000000.0,24,,오휘&후스파 명동,4537
서울특별시 마포구 월드컵북로 109 (성산동),지하1호,1,0.0,A02,A0203,A02030400,2507433,12,20170900000000.0,http://tong.visitkorea.or.kr/cms/resource/25/2507425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2507425_image2_1.jpg,Type3,126.9135965,37.56296461,6.0,20250300000000.0,23,,삼해소주,3966
서울특별시 마포구 와우산로37길 35,,1,0.0,A02,A0203,A02030600,2500229,12,20170700000000.0,http://tong.visitkorea.or.kr/cms/resource/79/3381279_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3381279_image3_1.jpg,Type1,126.9290369,37.55649897,6.0,20250300000000.0,13,,경의선책거리,4056
서울특별시 마포구 독막로21길 15,,1,0.0,A02,A0203,A02030200,2500218,12,20170700000000.0,http://tong.visitkorea.or.kr/cms/resource/35/3393035_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/3393035_image3_1.JPG,Type3,126.9286761,37.54863599,6.0,20250300000000.0,13,,광흥당,4065
서울특별시 마포구 상수동,,1,0.0,A02,A0203,A02030600,2500214,12,20170700000000.0,http://tong.visitkorea.or.kr/cms/resource/37/3464837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3464837_image3_1.jpg,Type3,126.9214545,37.54848866,6.0,20250100000000.0,13,,로렌스길,4049
서울특별시 마포구 상수동,,1,0.0,A02,A0203,A02030600,2500207,12,20170700000000.0,,,,126.9214545,37.54848866,,20250300000000.0,13,,상수동 카페거리,4074
서울특별시 마포구 성미산로28길 18,,1,0.0,A02,A0203,A02030600,2500201,12,20170700000000.0,,,,126.9236206,37.56230098,6.0,20250400000000.0,13,,연남동 공방거리,3984
서울특별시 마포구 상수동,,1,0.0,A02,A0203,A02030600,2500145,12,20170700000000.0,,,,126.9242153,37.55075233,6.0,20250300000000.0,13,,홍대 벽화거리,4067
서울특별시 중구 한강대로 405,,1,0.0,A02,A0202,A02020700,2495561,12,20170600000000.0,http://tong.visitkorea.or.kr/cms/resource/09/3081409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3081409_image3_1.jpg,Type3,126.970661,37.55451939,6.0,20241200000000.0,24,,서울로 7017,4509
서울특별시 송파구 올림픽로 300,,1,0.0,A02,A0205,A02050600,2492348,12,20170500000000.0,,,,127.1042833,37.51362099,6.0,20241100000000.0,18,,롯데월드타워 서울스카이,5551
서울특별시 종로구 북촌로7길 16 (가회동),,1,0.0,A02,A0201,A02010400,2481866,12,20170200000000.0,http://tong.visitkorea.or.kr/cms/resource/92/3096392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3096392_image3_1.jpg,Type1,126.9841423,37.58046939,6.0,20250400000000.0,23,,백인제가옥,3055
서울특별시 송파구 올림픽로 300 (신천동),지하 1층,1,0.0,A02,A0202,A02020600,2476731,12,20170100000000.0,http://tong.visitkorea.or.kr/cms/resource/45/2384845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2384845_image3_1.jpg,Type3,127.104075,37.51416537,6.0,20250300000000.0,18,,롯데월드 아쿠아리움,5551
서울특별시 중구 을지로 281,(을지로7가),1,0.0,A02,A0204,A02040800,2470006,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/51/3083051_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/51/3083051_image3_1.png,Type3,127.0099487,37.56759913,6.0,20241200000000.0,24,,동대문디자인플라자(DDP),4566
서울특별시 종로구 인사동길 35-4 (관훈동),"4, 5, 6층",1,0.0,A02,A0204,A02040800,2469939,12,20161200000000.0,,,,126.9848814,37.57360632,6.0,20241100000000.0,23,,뮤지엄 김치간,3149
서울특별시 종로구 세종대로 178 KT 광화문 빌딩 West,1층,1,0.0,A02,A0204,A02040800,2469936,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/70/1334870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1334870_image3_1.jpg,Type3,126.977807,37.57220358,6.0,20241200000000.0,23,,올레스퀘어ALL-IP라운지,3154
서울특별시 송파구 백제고분로42길 5 (송파동),,1,0.0,A02,A0203,A02030400,2465130,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/30/2464630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2464630_image3_1.jpg,Type3,127.1097469,37.50598308,6.0,20250400000000.0,18,,송파여성문화회관,5666
서울특별시 강남구 영동대로 513,(삼성동),1,0.0,A02,A0202,A02020200,2456536,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/13/3464913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3464913_image3_1.jpg,Type3,127.0591319,37.51180927,6.0,20250100000000.0,1,,강남 마이스 관광특구,6164
서울특별시 강동구 아리수로 131,(암사동),1,0.0,A02,A0204,A02040800,2456069,12,20161200000000.0,,,,127.1416008,37.56100783,6.0,20230300000000.0,2,,"아리수 정수센터 (암사,뚝섬,영등포)",5205
서울특별시 종로구 새문안로5길 31 (도렴동),3층,1,0.0,A02,A0204,A02040800,2455084,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/87/2672787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2672787_image3_1.jpg,Type3,126.9743657,37.57302842,6.0,20241200000000.0,23,,생명보험교육문화센터,3173
서울특별시 서대문구 충정로 8,,1,0.0,A02,A0204,A02040800,2453179,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/45/3462945_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3462945_image3_1.jpg,Type3,126.9631393,37.55974643,6.0,20250400000000.0,14,,고촌이종근기념관,3742
서울특별시 마포구 월드컵북로 400,(상암동),1,0.0,A02,A0204,A02040800,2452918,12,20161200000000.0,,,,126.8898676,37.5804316,6.0,20240500000000.0,13,,한국영화박물관,3925
서울특별시 마포구 월드컵북로 396 (상암동),,1,0.0,A02,A0204,A02040800,2452881,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/70/2502570_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2502570_image3_1.jpg,Type3,126.8903676,37.57947061,6.0,20250100000000.0,13,,디지털 파빌리온,3925
서울특별시 광진구 광나루로 571 (구의동),,1,0.0,A02,A0204,A02040800,2452856,12,20161200000000.0,,,,127.0930807,37.54422279,6.0,20250300000000.0,6,,구의 아리수 정수센터,4981
서울특별시 광진구 능동로 238 (능동),,1,0.0,A02,A0204,A02040800,2452842,12,20161200000000.0,,,,127.0771902,37.55136889,6.0,20250300000000.0,6,,아리수나라,4991
서울특별시 용산구 한강대로72길 3,(남영동),1,0.0,A02,A0204,A02040600,2451912,12,20161200000000.0,http://tong.visitkorea.or.kr/cms/resource/30/3399730_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/3399730_image3_1.JPG,Type3,126.9736278,37.5406905,6.0,20241100000000.0,21,,크라운해태 키즈뮤지엄,4352
서울특별시 용산구 한강대로 405,,1,0.0,A02,A0203,A02030400,2440925,12,20161100000000.0,http://tong.visitkorea.or.kr/cms/resource/43/2440943_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2440943_image2_1.JPG,Type3,126.9717164,37.55482771,6.0,20241200000000.0,21,,레일크루즈 해랑열차,4320
서울특별시 용산구 남산공원길 105,(용산동2가),1,0.0,A02,A0203,A02030200,2435104,12,20161000000000.0,http://tong.visitkorea.or.kr/cms/resource/12/2435112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2435112_image3_1.jpg,Type3,126.9878595,37.5511312,6.0,20250100000000.0,21,,남산서울타워 한복문화체험관,4340
서울특별시 영등포구 대림동,1050-43,1,0.0,A02,A0203,A02030600,2402981,12,20160800000000.0,http://tong.visitkorea.or.kr/cms/resource/89/2029889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2029889_image3_1.jpg,Type3,126.8975138,37.49245307,6.0,20250300000000.0,20,,대림동 차이나타운,7416
서울특별시 용산구 우사단로,일대,1,0.0,A02,A0203,A02030400,2401910,12,20160800000000.0,http://tong.visitkorea.or.kr/cms/resource/96/3068496_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3068496_image3_1.jpg,Type3,126.9975036,37.5334001,6.0,20240900000000.0,21,,이태원 이슬람거리,4405
서울특별시 광진구 자양동,,1,0.0,A02,A0203,A02030600,2401757,12,20160800000000.0,http://tong.visitkorea.or.kr/cms/resource/63/2372563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2372563_image3_1.jpg,Type3,127.0651972,37.53938396,6.0,20250100000000.0,6,,자양동 양꼬치거리 (중국음식문화거리),5079
서울특별시 종로구 인사동길 12 (인사동),지하1층,1,0.0,A02,A0202,A02020600,2392535,12,20160700000000.0,,,,126.9872367,37.57193989,6.0,20250300000000.0,23,,다이나믹 메이즈 인사동점,3163
서울특별시 서초구 신원동,", 염곡동, 양재동",1,0.0,A01,A0101,A01011800,2391348,12,20160700000000.0,,,,127.0490899,37.45804589,6.0,20250300000000.0,15,,여의천,6799
서울특별시 종로구 사직로 133-5,,1,0.0,A02,A0203,A02030200,2390314,12,20160600000000.0,http://tong.visitkorea.or.kr/cms/resource/47/2388347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2388347_image3_1.jpg,Type3,126.9733212,37.57628913,6.0,20241200000000.0,23,,한복남,3044
서울특별시 종로구 북촌로5길 43,(화동),1,0.0,A02,A0203,A02030400,2373420,12,20160300000000.0,http://tong.visitkorea.or.kr/cms/resource/86/3427386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3427386_image3_1.jpg,Type3,126.9825258,37.57932505,6.0,20241100000000.0,23,,아띠인력거,3061
서울특별시 중구 정동길 46,(정동),1,0.0,A02,A0201,A02010900,2373370,12,20160300000000.0,http://tong.visitkorea.or.kr/cms/resource/00/2373200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2373200_image2_1.jpg,Type3,126.9723466,37.56546537,6.0,20250300000000.0,24,,정동교회 이필주 사택 터,4516
서울특별시 중구 서소문로 88 (순화동),,1,0.0,A02,A0201,A02010700,2373364,12,20160300000000.0,http://tong.visitkorea.or.kr/cms/resource/13/3385013_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/3385013_image3_1.JPG,Type3,126.9710107,37.56160746,6.0,20250300000000.0,24,,이충순 자결 터,4511
서울특별시 중구 명동길 74,(명동2가),1,0.0,A02,A0201,A02010700,2373363,12,20160300000000.0,http://tong.visitkorea.or.kr/cms/resource/05/3412205_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/3412205_image3_1.JPG,Type3,126.986612,37.56360196,6.0,20250300000000.0,24,,이재명 의거지,4537
서울특별시 중구 명동11길 20,(명동1가),1,0.0,A02,A0205,A02050400,2373360,12,20160300000000.0,http://tong.visitkorea.or.kr/cms/resource/94/3412194_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/3412194_image3_1.JPG,Type3,126.9861287,37.56489346,6.0,20250300000000.0,24,,우당 이회영 선생 흉상,4538
