시도,시군구,읍면동,시간대,혼잡도,z_score,min_max,fixed_level,quantile_level,final_level
서울특별시,노원구,월계동,09시,-26759.58333333333,-0.6717919941404147,0.1395900420994544,여유,여유,여유
서울특별시,노원구,월계동,10시,-19113.08333333333,-1.060298100213723,0.1387283103630083,여유,여유,여유
서울특별시,노원구,월계동,11시,-14191.875,-1.301900895802865,0.262385609953819,여유,여유,여유
서울특별시,노원구,월계동,12시,-15427.041666666666,-1.7455229067755065,0.2447537912133304,여유,여유,여유
서울특별시,노원구,월계동,13시,-6433.75,-0.9364919524688816,0.2530815418598139,여유,여유,여유
서울특별시,노원구,월계동,14시,-5919.083333333333,-1.2204704791807894,0.3440703943511178,여유,보통,보통
서울특별시,노원구,월계동,15시,-3578.958333333333,-0.2514631931228072,0.7448524376656416,보통,붐빔,붐빔
서울특별시,노원구,월계동,16시,1206.5,0.2473543351757884,0.842834532463661,붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,월계동,17시,17107.208333333332,0.6732914871817194,0.873356814080578,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,월계동,18시,54826.125,1.227008006792881,0.8199188104798999,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,월계동,19시,53339.66666666666,1.740256546623968,0.7243458446581987,매우 붐빔,붐빔,붐빔
서울특별시,노원구,월계동,20시,30380.041666666668,1.381114797145068,0.8063657941954772,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,월계동,21시,25639.20833333333,1.1528874843776358,0.819195352299216,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,월계동,22시,26593.0,1.3113656389587975,0.7955308647360237,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,월계동,23시,22998.75,2.045035064375113,0.6966757949861618,매우 붐빔,붐빔,붐빔
서울특별시,노원구,중계동,00시,8835.458333333334,2.1413408191250016,0.4461847141253034,매우 붐빔,보통,붐빔
서울특별시,노원구,중계동,01시,650.2083333333334,0.9662601189293412,0.5520386155049863,매우 붐빔,보통,붐빔
서울특별시,노원구,중계동,02시,103.91666666666669,0.3928458518591456,0.686420958892304,매우 붐빔,붐빔,붐빔
서울특별시,노원구,중계동,03시,-41.708333333333336,-0.2354661944255093,0.645034455358733,보통,붐빔,붐빔
서울특별시,노원구,중계동,04시,-2691.4166666666665,-1.2564834766346935,0.6448210069228688,여유,붐빔,보통
서울특별시,노원구,중계동,05시,-11840.958333333334,-1.2030094424348117,0.7358176266622153,여유,붐빔,보통
서울특별시,노원구,중계동,06시,-27843.75,-1.7799742710860218,0.3311925627970519,여유,여유,여유
서울특별시,노원구,중계동,07시,-52655.5,-1.181448983729793,0.2995421166782091,여유,여유,여유
서울특별시,노원구,중계동,08시,-37324.208333333336,-0.6425364272138185,0.2029286103097224,여유,여유,여유
서울특별시,노원구,중계동,09시,-19557.041666666668,-0.5081879662526886,0.1457442524899201,여유,여유,여유
서울특별시,노원구,중계동,10시,-13456.25,-0.7542072830770925,0.1512576960102152,여유,여유,여유
서울특별시,노원구,중계동,11시,-10370.041666666666,-0.9427154387847372,0.2833429905508544,여유,여유,여유
서울특별시,노원구,중계동,12시,-11226.125,-1.2445925546810954,0.2690371138246727,여유,여유,여유
서울특별시,노원구,중계동,13시,-4094.625,-0.5893280284300257,0.2676360327287434,여유,여유,여유
서울특별시,노원구,중계동,14시,-1084.375,-0.0995640651910004,0.3810433607790155,보통,보통,보통
서울특별시,노원구,중계동,15시,955.4166666666666,0.3046875434721205,0.7657324067673165,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,16시,-1938.9166666666667,0.010824082621704,0.8328370341558459,붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,17시,12760.083333333334,0.5265344648833223,0.8665593247427219,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,18시,35105.625,0.7880028102894479,0.7991430936430016,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,19시,44937.083333333336,1.4372161276648074,0.7116712971735838,매우 붐빔,붐빔,붐빔
서울특별시,노원구,중계동,20시,21471.20833333333,0.9652979410005784,0.7875636537209441,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,21시,11900.125,0.5287514341267628,0.7929203968567078,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,22시,9130.166666666666,0.3984548008865905,0.7583751294131457,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,중계동,23시,17696.958333333332,1.515054634478108,0.6740753002878458,매우 붐빔,붐빔,붐빔
서울특별시,노원구,하계동,00시,6938.041666666667,1.593765644717261,0.415910270959524,매우 붐빔,보통,붐빔
서울특별시,노원구,하계동,01시,1143.5833333333333,1.9303857515413287,0.6010572898770911,매우 붐빔,보통,붐빔
서울특별시,노원구,하계동,02시,299.1666666666667,1.2967311517306266,0.73129183304128,매우 붐빔,붐빔,붐빔
서울특별시,노원구,하계동,03시,-100.41666666666669,-0.6050663038238911,0.6257312345019385,여유,붐빔,보통
서울특별시,노원구,하계동,04시,-2337.333333333333,-1.0514078106480067,0.6572456192933849,여유,붐빔,보통
서울특별시,노원구,하계동,05시,-8651.166666666666,-0.7825041367409389,0.7550057573164539,여유,매우 붐빔,붐빔
서울특별시,노원구,하계동,06시,-19497.416666666668,-1.1686400812577016,0.3671243585401694,여유,보통,보통
서울특별시,노원구,하계동,07시,-43962.625,-0.9505637867748044,0.3105808090067442,여유,여유,여유
서울특별시,노원구,하계동,08시,-34374.708333333336,-0.5963571647955576,0.2050321404355081,여유,여유,여유
서울특별시,노원구,하계동,09시,-17616.25,-0.4641033432609067,0.1474025615693394,여유,여유,여유
서울특별시,노원구,하계동,10시,-14616.416666666666,-0.8169838122921447,0.1486880294273152,여유,여유,여유
서울특별시,노원구,하계동,11시,-13485.625,-1.2355257541119524,0.2662583978950312,여유,여유,여유
서울특별시,노원구,하계동,12시,-9201.333333333334,-1.003150107000749,0.2807413853358327,여유,여유,여유
서울특별시,노원구,하계동,13시,-3200.7916666666665,-0.4566687274363932,0.273197637640129,여유,여유,여유
서울특별시,노원구,하계동,14시,-5201.791666666667,-1.0541694793201102,0.3495558133013842,여유,보통,보통
서울특별시,노원구,하계동,15시,-7524.208333333333,-0.7353564956289165,0.7266852816411877,여유,붐빔,보통
서울특별시,노원구,하계동,16시,-8428.416666666666,-0.4771758349143077,0.8122105887134615,여유,매우 붐빔,붐빔
서울특별시,노원구,하계동,17시,3015.4166666666665,0.1975588170032991,0.8513218361111256,붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,하계동,18시,27669.70833333333,0.6224691748627013,0.7913092913007974,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,하계동,19시,34849.5,1.0734059328296333,0.6964550774836062,매우 붐빔,붐빔,붐빔
서울특별시,노원구,하계동,20시,15638.291666666666,0.6930484802983403,0.7752532518490665,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,하계동,21시,15744.458333333334,0.7033909616921226,0.80027239295345,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,하계동,22시,20595.0,0.997806029115582,0.7827688978654345,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,노원구,하계동,23시,16558.541666666668,1.4012556411688812,0.6692224540318836,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,도봉동,00시,7507.0,1.7579612397486128,0.4249883490795274,매우 붐빔,보통,붐빔
서울특별시,도봉구,도봉동,01시,2021.25,3.6454725115564384,0.688256796419952,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,도봉동,02시,231.4583333333333,0.98328394466892,0.71573161740063,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,도봉동,03시,-767.375,-4.803922905058736,0.4064362336114421,여유,보통,보통
서울특별시,도봉구,도봉동,04시,-5200.833333333333,-2.7098709866034167,0.5567667936224807,여유,보통,보통
서울특별시,도봉구,도봉동,05시,-15249.75,-1.6523851796710651,0.7153121057040294,여유,붐빔,보통
서울특별시,도봉구,도봉동,06시,-23275.83333333333,-1.4453933811199746,0.3508578987096182,여유,보통,보통
서울특별시,도봉구,도봉동,07시,-61227.875,-1.409133666903889,0.2886564418985964,여유,여유,여유
서울특별시,도봉구,도봉동,08시,-35574.125,-0.6151360008690736,0.2041767381328457,여유,여유,여유
서울특별시,도봉구,도봉동,09시,-7708.458333333333,-0.2390502024174615,0.1558682723202762,보통,여유,여유
서울특별시,도봉구,도봉동,10시,5215.375,0.2561129114107681,0.1926136944106798,붐빔,여유,보통
서울특별시,도봉구,도봉동,11시,2740.2916666666665,0.289426483502122,0.3552347297913584,붐빔,보통,보통
서울특별시,도봉구,도봉동,12시,592.5833333333334,0.1647069379021466,0.3373549430225128,붐빔,보통,보통
서울특별시,도봉구,도봉동,13시,-8078.875,-1.1806550692473443,0.2428452540210932,여유,여유,여유
서울특별시,도봉구,도봉동,14시,-13725.791666666666,-3.0304223603830405,0.2843693441076755,여유,여유,여유
서울특별시,도봉구,도봉동,15시,-13533.333333333334,-1.4723884559411966,0.6990143580126607,여유,붐빔,보통
서울특별시,도봉구,도봉동,16시,-12049.875,-0.7495036518534817,0.8007000235336529,여유,매우 붐빔,붐빔
서울특별시,도봉구,도봉동,17시,-3370.4166666666665,-0.0180240992675343,0.8413364701516329,보통,매우 붐빔,붐빔
서울특별시,도봉구,도봉동,18시,10817.916666666666,0.2473253340848347,0.7735557834353239,붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,도봉동,19시,26868.83333333333,0.785582001272067,0.6844169536575347,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,도봉동,20시,16520.875,0.7342427661515786,0.7771159487020568,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,도봉동,21시,16632.583333333332,0.743736508493211,0.8019708646954302,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,도봉동,22시,17829.916666666668,0.8532547701652691,0.7768856197903397,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,도봉동,23시,13128.666666666666,1.0583967094568674,0.6546015717666016,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,방학동,00시,8811.916666666666,2.1345469332815217,0.4458090924381703,매우 붐빔,보통,붐빔
서울특별시,도봉구,방학동,01시,1805.6666666666667,3.224191705616533,0.6668377759654911,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,방학동,02시,444.0833333333333,1.967604620137159,0.7645954822709295,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,03시,13.458333333333334,0.1118372440723313,0.6631731809899579,붐빔,붐빔,붐빔
서울특별시,도봉구,방학동,04시,-4527.125,-2.319677006450588,0.5804068921655348,여유,보통,보통
서울특별시,도봉구,방학동,05시,-22150.83333333333,-2.5621443300969458,0.6737987711375225,여유,붐빔,보통
서울특별시,도봉구,방학동,06시,-31303.166666666668,-2.033362148221122,0.3162994297178151,여유,여유,여유
서울특별시,도봉구,방학동,07시,-75515.70833333333,-1.7886225256792327,0.2705129627610207,여유,여유,여유
서울특별시,도봉구,방학동,08시,-39747.66666666666,-0.680479644143712,0.2012002435991772,여유,여유,여유
서울특별시,도봉구,방학동,09시,-31213.125,-0.7729531381855124,0.1357847142488406,여유,여유,여유
서울특별시,도봉구,방학동,10시,-21007.791666666668,-1.1628206225882411,0.1345316989377745,여유,여유,여유
서울특별시,도봉구,방학동,11시,-17505.958333333332,-1.6133667376796677,0.2442125239792976,여유,여유,여유
서울특별시,도봉구,방학동,12시,-15287.208333333334,-1.7288487457627433,0.245562095260896,여유,여유,여유
서울특별시,도봉구,방학동,13시,-9803.875,-1.4366729259104245,0.2321119683912516,여유,여유,여유
서울특별시,도봉구,방학동,14시,-2980.0,-0.5390566001118027,0.366546751127992,여유,보통,보통
서울특별시,도봉구,방학동,15시,5347.5,0.8433859045515724,0.7859571487200623,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,16시,12108.5,1.0671671252177948,0.8774858165707377,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,17시,17431.5,0.6842394307895485,0.8738639007520038,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,18시,28561.666666666668,0.6423253825348127,0.7922489770979955,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,19시,44096.833333333336,1.4069123863117987,0.7104038549952123,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,방학동,20시,26787.0,1.2134107629659396,0.7987826605100881,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,21시,24358.041666666668,1.0946869273501965,0.8167452181625796,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,22시,27495.916666666668,1.3585677392790605,0.7974520038802223,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,방학동,23시,20463.45833333333,1.791600932690517,0.6858683454533118,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,쌍문동,00시,5923.25,1.3009070788447916,0.3997186493840802,매우 붐빔,보통,붐빔
서울특별시,도봉구,쌍문동,01시,719.5833333333334,1.1018288359548425,0.5589312844374713,매우 붐빔,보통,붐빔
서울특별시,도봉구,쌍문동,02시,-374.3333333333333,-1.8211523282357884,0.5765131711240699,여유,보통,보통
서울특별시,도봉구,쌍문동,03시,-948.375,-5.943413944964038,0.3469236776129217,여유,보통,보통
서울특별시,도봉구,쌍문동,04시,-10092.875,-5.543211639443016,0.385107425087541,여유,보통,보통
서울특별시,도봉구,쌍문동,05시,-4640.166666666667,-0.2537402056154089,0.7791338509654596,보통,매우 붐빔,붐빔
서울특별시,도봉구,쌍문동,06시,-4255.25,-0.0522147914623943,0.4327434031524809,보통,보통,보통
서울특별시,도봉구,쌍문동,07시,-4053.0833333333335,0.1094448281071138,0.3612601471349448,붐빔,보통,보통
서울특별시,도봉구,쌍문동,08시,9288.75,0.0872659240207869,0.236172130264345,붐빔,여유,보통
서울특별시,도봉구,쌍문동,09시,74.125,-0.0622706654662389,0.1625180992051836,보통,여유,여유
서울특별시,도봉구,쌍문동,10시,1457.7916666666667,0.0527903658831198,0.1842909795787921,붐빔,여유,보통
서울특별시,도봉구,쌍문동,11시,1997.75,0.219640560193936,0.3511629331010727,붐빔,보통,보통
서울특별시,도봉구,쌍문동,12시,2704.208333333333,0.4165036619682499,0.3495611530423519,매우 붐빔,보통,붐빔
서울특별시,도봉구,쌍문동,13시,4857.916666666667,0.7393737276203598,0.3233404888570866,매우 붐빔,여유,보통
서울특별시,도봉구,쌍문동,14시,7144.75,1.8083233104398055,0.4439748018047873,매우 붐빔,보통,붐빔
서울특별시,도봉구,쌍문동,15시,7734.791666666667,1.136192304305364,0.7969501910327704,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,16시,10673.0,0.9592198439753348,0.8729231750062808,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,17시,15245.666666666666,0.6104466617202029,0.8704459684915642,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,18시,27573.5,0.6203274462919112,0.7912079349918456,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,19시,33296.416666666664,1.0173937511777416,0.6941123898035201,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,쌍문동,20시,23387.375,1.0547343878808884,0.7916077337358302,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,21시,21574.625,0.9682424883445044,0.8114221447725838,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,22시,21232.83333333333,1.0311502723875057,0.7841260182170445,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,쌍문동,23시,17572.541666666668,1.5026176315492834,0.6735449365179789,매우 붐빔,붐빔,붐빔
서울특별시,도봉구,창동,00시,17861.583333333332,4.746188798975357,0.5902020578749918,매우 붐빔,보통,붐빔
서울특별시,도봉구,창동,01시,3246.458333333333,6.039705619144944,0.809985883482847,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,02시,1152.4583333333333,5.246937523063973,0.9273888521827393,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,03시,1037.875,6.561083723610029,1.0,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,04시,-3865.9166666666665,-1.936722694430967,0.6036083717734094,여유,보통,보통
서울특별시,도봉구,창동,05시,-40759.16666666666,-5.015252154835807,0.5618606985076094,여유,보통,보통
서울특별시,도봉구,창동,06시,-78106.04166666667,-5.461478007851438,0.1148083943700778,여유,여유,여유
서울특별시,도봉구,창동,07시,-196453.625,-5.000767496003702,0.1169393230920571,여유,여유,여유
서울특별시,도봉구,창동,08시,-149404.75,-2.397341223147313,0.1229947924049214,여유,여유,여유
서울특별시,도봉구,창동,09시,-84037.45833333333,-1.9728453573188809,0.0906489724350929,여유,여유,여유
서울특별시,도봉구,창동,10시,-52178.333333333336,-2.8494562378043047,0.0654917052945708,여유,여유,여유
서울특별시,도봉구,창동,11시,-43637.16666666666,-4.06924306430587,0.1009195986375098,여유,여유,여유
서울특별시,도봉구,창동,12시,-34279.5,-3.9935485973815767,0.1357774976920222,여유,여유,여유
서울특별시,도봉구,창동,13시,-16427.333333333332,-2.419701103416055,0.1908995219280507,여유,여유,여유
서울특별시,도봉구,창동,14시,-4496.833333333333,-0.8907279099536948,0.3549469142726045,여유,보통,보통
서울특별시,도봉구,창동,15시,8455.041666666666,1.2245324984958528,0.8002668107974528,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,16시,14803.0,1.2697891728024753,0.8860501061530637,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,17시,40776.333333333336,1.4723507057246752,0.910367625783458,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,18시,94086.54166666669,2.100998368779477,0.8612799980545207,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,19시,107137.91666666669,3.6804984427792817,0.8054957062143697,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,20시,60013.833333333336,2.7642622447877545,0.8689080702559093,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,21시,53450.04166666666,2.4162718929094025,0.8723814629678577,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,22시,56777.625,2.889338169512943,0.8597548034241136,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,도봉구,창동,23시,40511.875,3.79569108782756,0.771330800991386,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,00시,4501.625,0.8906405459356237,0.3770357532012608,매우 붐빔,보통,붐빔
서울특별시,동대문구,답십리동,01시,99.5,-0.1099030840292471,0.4973236573784675,보통,보통,보통
서울특별시,동대문구,답십리동,02시,-2.458333333333333,-0.0996038217584156,0.6619746631811783,보통,붐빔,붐빔
서울특별시,동대문구,답십리동,03시,-40.04166666666666,-0.2249736434134898,0.6455824531119422,보통,붐빔,붐빔
서울특별시,동대문구,답십리동,04시,-3103.083333333333,-1.4949098804883612,0.6303758233242929,여유,붐빔,보통
서울특별시,동대문구,답십리동,05시,-11872.625,-1.2071840101616398,0.7356271364356171,여유,붐빔,보통
서울특별시,동대문구,답십리동,06시,-18095.875,-1.0659829856106349,0.3731581349160793,여유,보통,보통
서울특별시,동대문구,답십리동,07시,-59257.083333333336,-1.3567888877467535,0.2911590619008367,여유,여유,여유
서울특별시,동대문구,답십리동,08시,-49039.54166666666,-0.8259591945701164,0.1945734461801113,여유,여유,여유
서울특별시,동대문구,답십리동,09시,-26393.916666666668,-0.6634859624227765,0.1399024859149288,여유,여유,여유
서울특별시,동대문구,답십리동,10시,-16351.416666666666,-0.9108645290180022,0.144845157838752,여유,여유,여유
서울특별시,동대문구,답십리동,11시,-10918.75,-0.9942844205503788,0.2803340970760565,여유,여유,여유
서울특별시,동대문구,답십리동,12시,-10399.166666666666,-1.1459834743413106,0.2738173314742662,여유,여유,여유
서울특별시,동대문구,답십리동,13시,-5467.083333333333,-0.7930230086383634,0.2590963299422373,여유,여유,여유
서울특별시,동대문구,답십리동,14시,-2817.833333333333,-0.5014589532074887,0.36778690509572,여유,보통,보통
서울특별시,동대문구,답십리동,15시,2660.2916666666665,0.513794087825483,0.773583044908674,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,16시,5157.208333333333,0.5444412202787241,0.8553915969364668,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,17시,8388.5,0.3789517400412024,0.8597235905280667,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,18시,27828.58333333333,0.6260059488083154,0.7914766674835748,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,19시,27504.375,0.8085029061048273,0.6853756115741618,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,답십리동,20시,17658.25,0.7873293689717014,0.7795163847324635,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,21시,17375.083333333332,0.7774666348828615,0.8033908396633911,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,22시,18945.416666666668,0.9115701660939296,0.779259073282194,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,답십리동,23시,12519.0,0.9974528960427466,0.6520026827241728,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,신설동,00시,2457.9166666666665,0.300847082684597,0.3444271370380934,매우 붐빔,보통,붐빔
서울특별시,동대문구,신설동,01시,390.3333333333333,0.4584270329905716,0.5262190502605967,매우 붐빔,보통,붐빔
서울특별시,동대문구,신설동,02시,46.875,0.1287786355714678,0.6733120756848888,붐빔,붐빔,붐빔
서울특별시,동대문구,신설동,03시,166.33333333333334,1.0742664856498068,0.7134382749030729,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,신설동,04시,162.79166666666666,0.3965982126750307,0.7449737925186231,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,신설동,05시,-6809.166666666667,-0.5396761234940614,0.7660862730236263,여유,매우 붐빔,붐빔
서울특별시,동대문구,신설동,06시,2432.125,0.4376076029267383,0.4615332181480036,매우 붐빔,보통,붐빔
서울특별시,동대문구,신설동,07시,9870.083333333334,0.4792480379853722,0.3789405524176905,매우 붐빔,보통,붐빔
서울특별시,동대문구,신설동,08시,40625.29166666666,0.5778909048330506,0.2585207857767273,매우 붐빔,여유,보통
서울특별시,동대문구,신설동,09시,24896.291666666668,0.5015589707247525,0.183727394907123,매우 붐빔,여유,보통
서울특별시,동대문구,신설동,10시,10766.416666666666,0.5564793495904597,0.2049087608704861,매우 붐빔,여유,보통
서울특별시,동대문구,신설동,11시,1881.7916666666667,0.2087425059564251,0.3505270647329079,붐빔,보통,보통
서울특별시,동대문구,신설동,12시,-2652.125,-0.2222021623800148,0.3185989653419167,보통,여유,여유
서울특별시,동대문구,신설동,13시,-4632.375,-0.669138812441951,0.2642900475997884,여유,여유,여유
서울특별시,동대문구,신설동,14시,-9648.5,-2.085119755598446,0.3155500395115859,여유,여유,여유
서울특별시,동대문구,신설동,15시,-14134.75,-1.5461534890862572,0.6962449440543461,여유,붐빔,보통
서울특별시,동대문구,신설동,16시,-21409.041666666668,-1.4532978673614754,0.7709525328739438,여유,매우 붐빔,붐빔
서울특별시,동대문구,신설동,17시,-34869.541666666664,-1.081420663664692,0.7920820856240897,여유,매우 붐빔,붐빔
서울특별시,동대문구,신설동,18시,-43317.625,-0.9578055757397028,0.716523523377071,여유,붐빔,보통
서울특별시,동대문구,신설동,19시,-5673.333333333333,-0.3880560846942151,0.6353299978599422,여유,붐빔,보통
서울특별시,동대문구,신설동,20시,-3420.9166666666665,-0.1965337796050714,0.7350286905615738,보통,붐빔,붐빔
서울특별시,동대문구,신설동,21시,-1668.1666666666667,-0.0876259299248298,0.7669720675305672,보통,매우 붐빔,붐빔
서울특별시,동대문구,신설동,22시,3013.2916666666665,0.0786807197829362,0.7453602317636732,붐빔,붐빔,붐빔
서울특별시,동대문구,신설동,23시,5737.708333333333,0.3195779249546121,0.6230953706312039,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,용두동,00시,2443.1666666666665,0.2965903825277974,0.344191791768633,붐빔,보통,보통
서울특별시,동대문구,용두동,01시,1364.2916666666667,2.3616815437840195,0.6229854984869246,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,용두동,02시,570.875,2.554570682345635,0.7937337814675437,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,용두동,03시,558.5416666666666,3.543426052553261,0.8423958461770307,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,용두동,04시,780.625,0.7544308762724176,0.766653264421425,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,용두동,05시,616.0416666666666,0.439177615663101,0.8107524714853677,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,용두동,06시,197.8333333333333,0.2739550346274651,0.4519143701352375,붐빔,보통,보통
서울특별시,동대문구,용두동,07시,-7575.916666666667,0.0158773871849487,0.3567866589861593,붐빔,보통,보통
서울특별시,동대문구,용두동,08시,3637.2083333333335,-0.0012182345459994,0.2321415528264856,보통,여유,여유
서울특별시,동대문구,용두동,09시,2324.875,-0.0111454123528171,0.1644412521249988,보통,여유,여유
서울특별시,동대문구,용두동,10시,357.4166666666667,-0.0067508408415,0.1818537462506853,보통,여유,여유
서울특별시,동대문구,용두동,11시,-496.9166666666667,-0.0148144535711565,0.337483195070615,보통,보통,보통
서울특별시,동대문구,용두동,12시,-2105.875,-0.1570656156346841,0.321756553561102,보통,여유,여유
서울특별시,동대문구,용두동,13시,-1103.875,-0.1454524314357616,0.2862450611330616,보통,여유,여유
서울특별시,동대문구,용두동,14시,-3074.958333333333,-0.561072282870007,0.3658205664177012,여유,보통,보통
서울특별시,동대문구,용두동,15시,-4465.791666666667,-0.3602351874043276,0.7407687320615979,여유,붐빔,보통
서울특별시,동대문구,용두동,16시,-8666.958333333334,-0.4951137829322192,0.8114523998432503,여유,매우 붐빔,붐빔
서울특별시,동대문구,용두동,17시,-13642.666666666666,-0.3648107277414588,0.8252740128147051,여유,매우 붐빔,붐빔
서울특별시,동대문구,용두동,18시,-10964.625,-0.2375837191703676,0.7506076879177354,보통,붐빔,붐빔
서울특별시,동대문구,용두동,19시,227.3333333333333,-0.1752476628233591,0.644230627212925,보통,붐빔,붐빔
서울특별시,동대문구,용두동,20시,844.9166666666666,0.0025725836115523,0.7440317546636013,붐빔,붐빔,붐빔
서울특별시,동대문구,용두동,21시,2925.5,0.1210541471911175,0.7757571068272987,붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,용두동,22시,6377.708333333333,0.2545635436158824,0.7525187135974275,붐빔,붐빔,붐빔
서울특별시,동대문구,용두동,23시,4813.625,0.227204230729737,0.6191561852031705,붐빔,보통,보통
서울특별시,동대문구,이문동,00시,7622.583333333333,1.79131741555359,0.4268325518407789,매우 붐빔,보통,붐빔
서울특별시,동대문구,이문동,01시,1125.9583333333333,1.8959439693780933,0.5993061793915408,매우 붐빔,보통,붐빔
서울특별시,동대문구,이문동,02시,430.6666666666667,1.905493850491701,0.7615121656947516,매우 붐빔,매우 붐빔,매우 붐빔
서울특별시,동대문구,이문동,03시,260.75,1.6686695004807033,0.7444823476223748,매우 붐빔,붐빔,붐빔
서울특별시,동대문구,이문동,04시,-2834.708333333333,-1.3394742056683742,0.6397929718625953,여유,붐빔,보통
서울특별시,동대문구,이문동,05시,-5751.666666666667,-0.4002675328270835,0.7724476440118646,여유,매우 붐빔,붐빔
