행정구,행정동,카테고리,avg_rating,review_count,positive_ratio,log_review_count,review_scaled,positive_scaled,rating_scaled,popularity_index
경기 성남시,구미동,문화,3.4,5.0,0.4,1.791759469228055,0.0,0.4,0.6,0.24
경기 성남시,구미동,음식,3.4583333333333335,96.0,0.3958333333333333,4.574710978503383,0.47632254469587715,0.3958333333333333,0.6145833333333334,0.47982793901460524
경기 성남시,금곡동,음식,3.4881889763779528,127.0,0.4094488188976378,4.852030263919617,0.5237877726319182,0.4094488188976378,0.6220472440944882,0.5091379808041481
경기 성남시,단대동,음식,4.568627450980392,51.0,0.8823529411764706,3.9512437185814275,0.36961155429923814,0.8823529411764706,0.892156862745098,0.6279430320515799
경기 성남시,동백1동,음식,3.0833333333333335,36.0,0.3888888888888889,3.6109179126442243,0.3113622986548609,0.3888888888888889,0.5208333333333334,0.3765144826607638
경기 성남시,동삭동,음식,4.125,8.0,0.75,2.1972245773362196,0.06939832456145129,0.75,0.78125,0.41594916228072565
경기 성남시,미사1동,음식,2.8125,16.0,0.3125,2.833213344056216,0.178252462606043,0.3125,0.453125,0.2735012313030215
경기 성남시,백현동,문화,4.363636363636363,44.0,0.45454545454545453,3.8066624897703196,0.34486541747542526,0.45454545454545453,0.8409090909090908,0.4769781632831672
경기 성남시,백현동,음식,3.9435736677115987,319.0,0.5109717868338558,5.768320995793772,0.6806176461072182,0.5109717868338558,0.7358934169278997,0.6407790424893458
경기 성남시,백현동,힐링,4.0,5.0,0.2,1.791759469228055,0.0,0.2,0.75,0.21000000000000002
경기 성남시,보정동,음식,4.35,40.0,0.8,3.713572066704308,0.3289323093871838,0.8,0.8374999999999999,0.5719661546935919
경기 성남시,삼평동,음식,3.3492063492063493,63.0,0.31746031746031744,4.1588830833596715,0.4051505531932443,0.31746031746031744,0.5873015873015873,0.41527368929503483
경기 성남시,삼평동,힐링,4.576923076923077,26.0,0.5769230769230769,3.295836866004329,0.2574338685615764,0.5769230769230769,0.8942307692307692,0.4806400112038651
경기 성남시,서현1동,액티비티,3.4285714285714284,14.0,0.21428571428571427,2.70805020110221,0.15682987347530014,0.21428571428571427,0.6071428571428571,0.26412922245193576
경기 성남시,서현1동,음식,3.784313725490196,306.0,0.4869281045751634,5.726847747587197,0.6735191957545192,0.4869281045751634,0.696078431372549,0.6220537155243184
경기 성남시,서현1동,힐링,4.674418604651163,43.0,0.6046511627906976,3.784189633918261,0.34101902351190855,0.6046511627906976,0.9186046511627908,0.5356257908257217
경기 성남시,성남동,음식,4.3,10.0,0.7,2.3978952727983707,0.10374458463456088,0.7,0.825,0.4268722923172804
경기 성남시,세마동,음식,4.142857142857143,7.0,0.7142857142857143,2.0794415416798357,0.04923889487722266,0.7142857142857143,0.7857142857142858,0.39604801886718277
경기 성남시,수내1동,음식,2.05,20.0,0.2,3.044522437723423,0.2144195624917153,0.2,0.26249999999999996,0.21970978124585763
경기 성남시,수내1동,힐링,4.714285714285714,7.0,0.5714285714285714,2.0794415416798357,0.04923889487722266,0.5714285714285714,0.9285714285714286,0.3817623045814684
경기 성남시,수내2동,힐링,4.425,40.0,0.45,3.713572066704308,0.3289323093871838,0.45,0.85625,0.47071615469359196
경기 성남시,수내3동,액티비티,5.0,7.0,0.7142857142857143,2.0794415416798357,0.04923889487722266,0.7142857142857143,1.0,0.4389051617243256
경기 성남시,수진2동,힐링,4.5,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.875,0.28819200924579513
경기 성남시,시흥동,액티비티,3.7,10.0,0.7,2.3978952727983707,0.10374458463456088,0.7,0.675,0.39687229231728044
경기 성남시,시흥동,음식,3.814814814814815,189.0,0.43915343915343913,5.247024072160486,0.591393857485836,0.43915343915343913,0.7037037037037037,0.5681837012296904
경기 성남시,신흥2동,힐링,4.75,8.0,0.625,2.1972245773362196,0.06939832456145129,0.625,0.9375,0.40969916228072567
경기 성남시,야탑1동,액티비티,4.875,16.0,0.625,2.833213344056216,0.178252462606043,0.625,0.96875,0.47037623130302153
경기 성남시,야탑1동,음식,3.8969072164948453,97.0,0.5257731958762887,4.584967478670572,0.4780780198606534,0.5257731958762887,0.7242268041237113,0.5416163295179556
경기 성남시,야탑2동,음식,3.7373737373737375,99.0,0.3333333333333333,4.605170185988092,0.4815358612664969,0.3333333333333333,0.6843434343434344,0.4776366175019353
경기 성남시,야탑3동,문화,4.269230769230769,26.0,0.46153846153846156,3.295836866004329,0.2574338685615764,0.46153846153846156,0.8173076923076923,0.4306400112038651
경기 성남시,야탑3동,음식,2.892857142857143,56.0,0.3392857142857143,4.04305126783455,0.38532508913331315,0.3392857142857143,0.4732142857142857,0.389091115995228
경기 성남시,양지동,음식,4.166666666666667,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.7916666666666667,0.27152534257912847
경기 성남시,운중동,문화,1.0,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.0,0.1131920092457951
경기 성남시,운중동,음식,3.648936170212766,282.0,0.4787234042553192,5.645446897643238,0.6595868437690511,0.4787234042553192,0.6622340425531915,0.6058572516717596
경기 성남시,위례동,액티비티,4.0,6.0,0.5,1.9459101490553132,0.026384018491590222,0.5,0.75,0.31319200924579516
경기 성남시,위례동,음식,4.066666666666666,45.0,0.6222222222222222,3.828641396489095,0.3486272684250476,0.6222222222222222,0.7666666666666666,0.5143136342125239
경기 성남시,위례동,힐링,4.666666666666667,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.9166666666666667,0.29652534257912844
경기 성남시,은행1동,힐링,3.129032258064516,31.0,0.3548387096774194,3.4657359027997265,0.2865133337545704,0.3548387096774194,0.532258064516129,0.3561598926837368
경기 성남시,정자1동,액티비티,1.7142857142857142,7.0,0.2857142857142857,2.0794415416798357,0.04923889487722266,0.2857142857142857,0.17857142857142855,0.14604801886718274
경기 성남시,정자1동,음식,3.8043478260869565,276.0,0.6014492753623188,5.6240175061873385,0.6559190463835998,0.6014492753623188,0.7010869565217391,0.6486116971048433
경기 성남시,정자3동,문화,3.4285714285714284,7.0,0.14285714285714285,2.0794415416798357,0.04923889487722266,0.14285714285714285,0.6071428571428571,0.1889051617243256
경기 성남시,정자3동,음식,4.283018867924528,53.0,0.7924528301886793,3.9889840465642745,0.3760710880002503,0.7924528301886793,0.820754716981132,0.5899223364529553
경기 성남시,정자동,음식,4.458333333333333,144.0,0.6180555555555556,4.976733742420574,0.545131686823032,0.6180555555555556,0.8645833333333333,0.6308991767448493
경기 성남시,태평1동,음식,3.296875,64.0,0.359375,4.174387269895637,0.4078042083358642,0.359375,0.57421875,0.42655835416793214
경기 성남시,판교동,문화,3.5,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.625,0.2381920092457951
경기 성남시,판교동,액티비티,3.857142857142857,7.0,0.7142857142857143,2.0794415416798357,0.04923889487722266,0.7142857142857143,0.7142857142857143,0.3817623045814685
경기 성남시,판교동,음식,3.8524590163934427,183.0,0.5901639344262295,5.214935757608986,0.5859017073023953,0.5901639344262295,0.7131147540983607,0.6126229847987387
경기 성남시,하대원동,음식,4.5,12.0,0.75,2.5649493574615367,0.1323371154218903,0.75,0.875,0.4661685577109451
경기 수원시,강상면,음식,4.75,8.0,0.625,2.1972245773362196,0.06939832456145129,0.625,0.9375,0.40969916228072567
경기 수원시,고등동,음식,3.625,56.0,0.4642857142857143,4.04305126783455,0.38532508913331315,0.4642857142857143,0.65625,0.46319825885237087
경기 수원시,광교1동,문화,3.7142857142857144,14.0,0.42857142857142855,2.70805020110221,0.15682987347530014,0.42857142857142855,0.6785714285714286,0.34270065102336433
경기 수원시,광교1동,음식,3.7824858757062145,354.0,0.5028248587570622,5.872117789475416,0.6983832279842046,0.5028248587570622,0.6956214689265536,0.6391633654045317
경기 수원시,광교2동,문화,4.0344827586206895,29.0,0.6206896551724138,3.4011973816621555,0.27546709291397403,0.6206896551724138,0.7586206896551724,0.4756645809397456
경기 수원시,광교2동,액티비티,4.583333333333333,12.0,0.5,2.5649493574615367,0.1323371154218903,0.5,0.8958333333333333,0.3953352243776118
경기 수원시,광교2동,음식,3.578125,64.0,0.453125,4.174387269895637,0.4078042083358642,0.453125,0.64453125,0.46874585416793213
경기 수원시,광교2동,힐링,4.571428571428571,84.0,0.5119047619047619,4.442651256490317,0.453719555520017,0.5119047619047619,0.8928571428571428,0.5590026349028656
경기 수원시,구운동,음식,3.183673469387755,49.0,0.3673469387755102,3.912023005428146,0.3628986418278229,0.3673469387755102,0.5459183673469388,0.4008370760159523
경기 수원시,권선1동,음식,3.6785714285714284,56.0,0.4642857142857143,4.04305126783455,0.38532508913331315,0.4642857142857143,0.6696428571428571,0.4658768302809423
경기 수원시,권선2동,액티비티,4.5,10.0,0.4,2.3978952727983707,0.10374458463456088,0.4,0.875,0.34687229231728045
경기 수원시,금곡동,음식,4.581818181818182,55.0,0.5636363636363636,4.02535169073515,0.38229567680761195,0.5636363636363636,0.8954545454545455,0.5393296565856242
경기 수원시,동탄1동,음식,3.35,40.0,0.225,3.713572066704308,0.3289323093871838,0.225,0.5875,0.34946615469359193
경기 수원시,망포1동,음식,4.064516129032258,62.0,0.45161290322580644,4.143134726391533,0.4024551064918404,0.45161290322580644,0.7661290322580645,0.48993723066527506
경기 수원시,망포2동,음식,4.2105263157894735,57.0,0.5614035087719298,4.060443010546419,0.388301813347732,0.5614035087719298,0.8026315789473684,0.5230982750949187
경기 수원시,망포2동,힐링,5.0,6.0,0.8333333333333334,1.9459101490553132,0.026384018491590222,0.8333333333333334,1.0,0.4631920092457951
경기 수원시,매교동,문화,2.4,5.0,0.2,1.791759469228055,0.0,0.2,0.35,0.13
경기 수원시,매산동,음식,4.142857142857143,56.0,0.6428571428571429,4.04305126783455,0.38532508913331315,0.6428571428571429,0.7857142857142858,0.5426625445666566
경기 수원시,매탄1동,음식,2.9565217391304346,23.0,0.21739130434782608,3.1780538303479458,0.23727443887734784,0.21739130434782608,0.48913043478260865,0.28168069769954346
경기 수원시,매탄3동,문화,3.6,5.0,0.2,1.791759469228055,0.0,0.2,0.65,0.19
경기 수원시,매탄3동,음식,3.9696969696969697,33.0,0.45454545454545453,3.5263605246161616,0.29688968204471683,0.45454545454545453,0.7424242424242424,0.4332933258708433
경기 수원시,매탄4동,음식,3.5384615384615383,26.0,0.46153846153846156,3.295836866004329,0.2574338685615764,0.46153846153846156,0.6346153846153846,0.39410154966540356
경기 수원시,서둔동,문화,4.1454545454545455,55.0,0.6,4.02535169073515,0.38229567680761195,0.6,0.7863636363636364,0.5284205656765333
경기 수원시,서둔동,액티비티,3.8979591836734695,49.0,0.40816326530612246,3.912023005428146,0.3628986418278229,0.40816326530612246,0.7244897959183674,0.44879625968942166
경기 수원시,서둔동,음식,4.380952380952381,21.0,0.6666666666666666,3.091042453358316,0.22238180407323477,0.6666666666666666,0.8452380952380953,0.4802385210842365
경기 수원시,세류2동,음식,3.775,40.0,0.475,3.713572066704308,0.3289323093871838,0.475,0.69375,0.44571615469359194
경기 수원시,세류3동,음식,2.8,10.0,0.4,2.3978952727983707,0.10374458463456088,0.4,0.44999999999999996,0.26187229231728043
경기 수원시,송죽동,음식,3.4380952380952383,105.0,0.41904761904761906,4.663439094112067,0.4915090118951578,0.41904761904761906,0.6095238095238096,0.49337355356662654
경기 수원시,송죽동,힐링,4.642857142857143,42.0,0.38095238095238093,3.7612001156935624,0.33708419899713576,0.38095238095238093,0.9107142857142858,0.4649706709271393
경기 수원시,신평동,음식,3.6818181818181817,22.0,0.5454545454545454,3.1354942159291497,0.2299900489863737,0.5454545454545454,0.6704545454545454,0.41272229722045956
경기 수원시,안성2동,음식,3.5,6.0,0.5,1.9459101490553132,0.026384018491590222,0.5,0.625,0.28819200924579513
경기 수원시,연무동,문화,4.714285714285714,7.0,0.5714285714285714,2.0794415416798357,0.04923889487722266,0.5714285714285714,0.9285714285714286,0.3817623045814684
경기 수원시,연무동,음식,3.5434782608695654,46.0,0.5,3.8501476017100584,0.35230821304929244,0.5,0.6358695652173914,0.4533280195681245
경기 수원시,영통1동,음식,4.591836734693878,49.0,0.673469387755102,3.912023005428146,0.3628986418278229,0.673469387755102,0.8979591836734695,0.5630819739751359
경기 수원시,영통1동,힐링,3.978723404255319,47.0,0.3404255319148936,3.871201010907891,0.35591165831602173,0.3404255319148936,0.7446808510638298,0.4290196589452449
경기 수원시,영통2동,액티비티,2.85,20.0,0.2,3.044522437723423,0.2144195624917153,0.2,0.4625,0.25970978124585764
경기 수원시,영통2동,음식,3.5323741007194243,139.0,0.39568345323741005,4.941642422609304,0.539125550282912,0.39568345323741005,0.6330935251798561,0.5148865161486502
경기 수원시,영통3동,문화,4.428571428571429,7.0,0.42857142857142855,2.0794415416798357,0.04923889487722266,0.42857142857142855,0.8571428571428572,0.3246194474386114
경기 수원시,영통3동,음식,4.0078740157480315,127.0,0.5433070866141733,4.852030263919617,0.5237877726319182,0.5433070866141733,0.7519685039370079,0.5752797130876126
경기 수원시,영화동,음식,3.8922155688622753,167.0,0.4491017964071856,5.123963979403259,0.5703312208077369,0.4491017964071856,0.7230538922155688,0.5645069277691379
경기 수원시,영화동,힐링,4.533333333333333,15.0,0.4666666666666667,2.772588722239781,0.16787611431589655,0.4666666666666667,0.8833333333333333,0.40060472382461493
경기 수원시,우만1동,문화,4.1,10.0,0.6,2.3978952727983707,0.10374458463456088,0.6,0.7749999999999999,0.38687229231728043
경기 수원시,우만1동,액티비티,3.25,40.0,0.325,3.713572066704308,0.3289323093871838,0.325,0.5625,0.3744661546935919
경기 수원시,우만1동,음식,4.136363636363637,22.0,0.5909090909090909,3.1354942159291497,0.2299900489863737,0.5909090909090909,0.7840909090909092,0.449085933584096
경기 수원시,우만2동,음식,3.6526315789473682,95.0,0.5052631578947369,4.564348191467836,0.4745488777546955,0.5052631578947369,0.6631578947368421,0.5214849651931373
경기 수원시,원천동,문화,4.8,5.0,0.8,1.791759469228055,0.0,0.8,0.95,0.43
경기 수원시,원천동,음식,3.7861635220125787,159.0,0.48427672955974843,5.075173815233827,0.5619804266685444,0.48427672955974843,0.6965408805031447,0.5655814083028257
경기 수원시,율천동,음식,3.411764705882353,34.0,0.4411764705882353,3.5553480614894135,0.30185111140556414,0.4411764705882353,0.6029411764705882,0.4038667321733703
경기 수원시,율천동,힐링,3.1219512195121952,82.0,0.21951219512195122,4.418840607796598,0.449644188508105,0.21951219512195122,0.5304878048780488,0.3967733137662476
경기 수원시,인계동,문화,4.481481481481482,54.0,0.5370370370370371,4.007333185232471,0.37921167754853485,0.5370370370370371,0.8703703703703705,0.5247910239594527
경기 수원시,인계동,액티비티,4.578947368421052,19.0,0.5789473684210527,2.995732273553991,0.2060687683525228,0.5789473684210527,0.894736842105263,0.45566596312362984
경기 수원시,인계동,음식,4.093856655290103,586.0,0.5921501706484642,6.375024819828097,0.7844594516067329,0.5921501706484642,0.7734641638225257,0.7245676097624109
경기 수원시,인계동,힐링,4.416666666666667,24.0,0.4583333333333333,3.2188758248682006,0.244261422389149,0.4583333333333333,0.8541666666666667,0.4304640445279079
경기 수원시,입북동,음식,3.5211267605633805,71.0,0.5492957746478874,4.276666119016055,0.42530998287747285,0.5492957746478874,0.6302816901408451,0.5035000618612717
경기 수원시,정자1동,액티비티,4.375,16.0,0.375,2.833213344056216,0.178252462606043,0.375,0.84375,0.3703762313030215
경기 수원시,정자2동,문화,4.5,26.0,0.6923076923076923,3.295836866004329,0.2574338685615764,0.6923076923076923,0.875,0.5114092419730959
경기 수원시,정자2동,액티비티,3.6153846153846154,13.0,0.38461538461538464,2.6390573296152584,0.14502123793026406,0.38461538461538464,0.6538461538461539,0.31866446511897817
경기 수원시,정자2동,음식,4.3076923076923075,13.0,0.5384615384615384,2.6390573296152584,0.14502123793026406,0.5384615384615384,0.8269230769230769,0.39943369588820893
경기 수원시,정자3동,음식,4.1,40.0,0.4,3.713572066704308,0.3289323093871838,0.4,0.7749999999999999,0.43946615469359196
경기 수원시,조원1동,액티비티,4.425,40.0,0.575,3.713572066704308,0.3289323093871838,0.575,0.85625,0.5082161546935919
경기 수원시,조원1동,음식,3.5686274509803924,51.0,0.47058823529411764,3.9512437185814275,0.36961155429923814,0.47058823529411764,0.6421568627450981,0.45441362028687393
경기 수원시,조원2동,음식,3.725,40.0,0.45,3.713572066704308,0.3289323093871838,0.45,0.68125,0.43571615469359193
경기 수원시,지동,액티비티,3.2222222222222223,18.0,0.3333333333333333,2.9444389791664403,0.19728954513318792,0.3333333333333333,0.5555555555555556,0.30975588367770507
경기 수원시,춘의동,음식,2.9743589743589745,39.0,0.3333333333333333,3.6888794541139363,0.3247059877911967,0.3333333333333333,0.4935897435897436,0.3610709426135471
경기 수원시,통진읍,액티비티,2.25,16.0,0.1875,2.833213344056216,0.178252462606043,0.1875,0.3125,0.2078762313030215
경기 수원시,파장동,문화,3.6,5.0,0.4,1.791759469228055,0.0,0.4,0.65,0.25
경기 수원시,파장동,음식,3.306122448979592,147.0,0.43537414965986393,4.997212273764115,0.5486367375322085,0.43537414965986393,0.576530612244898,0.5202367361130431
경기 수원시,파장동,힐링,3.4444444444444446,9.0,0.3333333333333333,2.302585092994046,0.08743154891384897,0.3333333333333333,0.6111111111111112,0.2659379966791467
경기 수원시,평동,액티비티,3.0,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.5,0.21319200924579512
경기 수원시,평동,음식,3.760956175298805,251.0,0.47410358565737054,5.529429087511423,0.6397295453691882,0.47410358565737054,0.6902390438247012,0.6001436571467456
경기 수원시,평동,힐링,4.333333333333333,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.8333333333333333,0.2798586759124618
경기 수원시,행궁동,문화,4.68348623853211,218.0,0.5458715596330275,5.389071729816501,0.6157063550400674,0.5458715596330275,0.9208715596330275,0.6557889573365474
경기 수원시,행궁동,액티비티,4.128571428571429,70.0,0.2857142857142857,4.2626798770413155,0.42291613507023057,0.2857142857142857,0.7821428571428573,0.4536009246779725
경기 수원시,행궁동,음식,3.6526946107784433,835.0,0.4562874251497006,6.728628613084702,0.8449813320838957,0.4562874251497006,0.6631736526946108,0.6920116241257802
경기 수원시,행궁동,힐링,4.555555555555555,9.0,0.5555555555555556,2.302585092994046,0.08743154891384897,0.5555555555555556,0.8888888888888888,0.3881602189013689
경기 수원시,호매실동,음식,3.6746031746031744,126.0,0.47619047619047616,4.844187086458591,0.5224453553334902,0.47619047619047616,0.6686507936507936,0.5378099792540467
경기 수원시,화서1동,힐링,4.857142857142857,7.0,0.42857142857142855,2.0794415416798357,0.04923889487722266,0.42857142857142855,0.9642857142857142,0.3460480188671827
경기 수원시,화서2동,음식,3.8260869565217392,23.0,0.391304347826087,3.1780538303479458,0.23727443887734784,0.391304347826087,0.7065217391304348,0.377332871612587
경기 수원시,화서2동,힐링,4.478260869565218,23.0,0.6086956521739131,3.1780538303479458,0.23727443887734784,0.6086956521739131,0.8695652173913044,0.4751589585691087
경기 시흥시,거북섬동,문화,4.0,10.0,0.6,2.3978952727983707,0.10374458463456088,0.6,0.75,0.3818722923172805
경기 시흥시,거북섬동,액티비티,3.5,12.0,0.5,2.5649493574615367,0.1323371154218903,0.5,0.625,0.3411685577109451
경기 시흥시,군자동,음식,2.0,5.0,0.2,1.791759469228055,0.0,0.2,0.25,0.11
경기 시흥시,능곡동,음식,3.1052631578947367,38.0,0.4473684210526316,3.6635616461296463,0.32037265942201537,0.4473684210526316,0.5263157894736842,0.399660013921534
경기 시흥시,대야동,문화,4.294117647058823,17.0,0.35294117647058826,2.8903717578961645,0.18803554400012512,0.35294117647058826,0.8235294117647058,0.36460600729418025
경기 시흥시,대야동,액티비티,4.8,5.0,0.4,1.791759469228055,0.0,0.4,0.95,0.31
경기 시흥시,대야동,음식,3.991573033707865,356.0,0.5308988764044944,5.877735781779639,0.6993447885365573,0.5308988764044944,0.7478932584269663,0.6585207088750203
경기 시흥시,대야동,힐링,4.4,5.0,0.6,1.791759469228055,0.0,0.6,0.8500000000000001,0.35000000000000003
경기 시흥시,매화동,음식,4.16,25.0,0.76,3.258096538021482,0.25097433486056425,0.76,0.79,0.5114871674302821
경기 시흥시,매화동,힐링,2.3333333333333335,9.0,0.2222222222222222,2.302585092994046,0.08743154891384897,0.2222222222222222,0.33333333333333337,0.17704910779025784
경기 시흥시,목감동,액티비티,3.4285714285714284,14.0,0.6428571428571429,2.70805020110221,0.15682987347530014,0.6428571428571429,0.6071428571428571,0.3927006510233644
경기 시흥시,목감동,음식,3.3591331269349847,323.0,0.4241486068111455,5.780743515792329,0.6827438514390491,0.4241486068111455,0.5897832817337462,0.5865731641096175
경기 시흥시,배곧1동,힐링,4.8,20.0,0.4,3.044522437723423,0.2144195624917153,0.4,0.95,0.4172097812458576
경기 시흥시,배곧2동,액티비티,4.0,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.75,0.2631920092457951
경기 시흥시,배곧2동,음식,3.8947368421052633,19.0,0.5263157894736842,2.995732273553991,0.2060687683525228,0.5263157894736842,0.7236842105263158,0.4056659631236298
경기 시흥시,배곧2동,힐링,4.586206896551724,29.0,0.4827586206896552,3.4011973816621555,0.27546709291397403,0.4827586206896552,0.896551724137931,0.46187147749146984
경기 시흥시,선부2동,음식,2.0434782608695654,23.0,0.30434782608695654,3.1780538303479458,0.23727443887734784,0.30434782608695654,0.26086956521739135,0.26211548030823917
경기 시흥시,신천동,문화,1.6,5.0,0.0,1.791759469228055,0.0,0.0,0.15000000000000002,0.030000000000000006
경기 시흥시,신천동,음식,4.078014184397163,141.0,0.5673758865248227,4.955827057601261,0.5415533545089044,0.5673758865248227,0.7695035460992907,0.5948901524317571
경기 시흥시,신천동,힐링,4.333333333333333,6.0,0.5,1.9459101490553132,0.026384018491590222,0.5,0.8333333333333333,0.32985867591246176
경기 시흥시,신현동,액티비티,3.1666666666666665,6.0,0.5,1.9459101490553132,0.026384018491590222,0.5,0.5416666666666666,0.2715253425791284
경기 시흥시,연성동,힐링,4.256410256410256,39.0,0.358974358974359,3.6888794541139363,0.3247059877911967,0.358974358974359,0.8141025641025641,0.43286581440841887
경기 시흥시,월곶동,음식,4.190476190476191,63.0,0.6031746031746031,4.1588830833596715,0.4051505531932443,0.6031746031746031,0.7976190476190477,0.5430514670728126
경기 시흥시,은행동,힐링,4.5777777777777775,45.0,0.4444444444444444,3.828641396489095,0.3486272684250476,0.4444444444444444,0.8944444444444444,0.486535856434746
경기 시흥시,장곡동,액티비티,2.0625,16.0,0.1875,2.833213344056216,0.178252462606043,0.1875,0.265625,0.1985012313030215
경기 시흥시,장곡동,힐링,4.6,40.0,0.525,3.713572066704308,0.3289323093871838,0.525,0.8999999999999999,0.5019661546935918
경기 시흥시,장흥면,음식,2.7857142857142856,14.0,0.2857142857142857,2.70805020110221,0.15682987347530014,0.2857142857142857,0.4464285714285714,0.2534149367376501
경기 시흥시,정왕1동,음식,3.1363636363636362,22.0,0.3181818181818182,3.1354942159291497,0.2299900489863737,0.3181818181818182,0.5340909090909091,0.3172677517659141
경기 시흥시,정왕2동,음식,4.2272727272727275,22.0,0.3181818181818182,3.1354942159291497,0.2299900489863737,0.3181818181818182,0.8068181818181819,0.37181320631136866
경기 시흥시,정왕3동,문화,4.470588235294118,51.0,0.47058823529411764,3.9512437185814275,0.36961155429923814,0.47058823529411764,0.8676470588235294,0.49951165950256027
경기 시흥시,정왕3동,음식,3.893617021276596,47.0,0.2765957446808511,3.871201010907891,0.35591165831602173,0.2765957446808511,0.723404255319149,0.40561540362609594
경기 시흥시,정왕3동,힐링,4.543859649122807,57.0,0.3157894736842105,4.060443010546419,0.388301813347732,0.3157894736842105,0.8859649122807018,0.4660807312352695
경기 시흥시,정왕본동,액티비티,2.5714285714285716,7.0,0.42857142857142855,2.0794415416798357,0.04923889487722266,0.42857142857142855,0.3928571428571429,0.23176230458146846
경기 시흥시,정왕본동,음식,3.769230769230769,13.0,0.3076923076923077,2.6390573296152584,0.14502123793026406,0.3076923076923077,0.6923076923076923,0.30327984973436284
경기 시흥시,진접읍,음식,3.7,40.0,0.525,3.713572066704308,0.3289323093871838,0.525,0.675,0.4569661546935919
경기 시흥시,현덕면,음식,2.3333333333333335,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.33333333333333337,0.1798586759124618
경기 안산시,가남읍,음식,3.727272727272727,11.0,0.18181818181818182,2.4849066497880004,0.11863721943867395,0.18181818181818182,0.6818181818181818,0.25022770062842786
경기 안산시,고잔동,액티비티,3.4444444444444446,9.0,0.6666666666666666,2.302585092994046,0.08743154891384897,0.6666666666666666,0.6111111111111112,0.3659379966791467
경기 안산시,대부동,문화,4.2592592592592595,81.0,0.43209876543209874,4.406719247264253,0.4475695288258577,0.43209876543209874,0.8148148148148149,0.5163773570055215
경기 안산시,대부동,액티비티,4.006756756756757,148.0,0.6418918918918919,5.003946305945459,0.5497893164880372,0.6418918918918919,0.7516891891891893,0.617800063649424
경기 안산시,대부동,음식,3.547169811320755,742.0,0.46630727762803237,6.610696044717759,0.8247963087804568,0.46630727762803237,0.6367924528301887,0.6796488282446759
경기 안산시,대부동,힐링,4.42713567839196,199.0,0.457286432160804,5.298317366548036,0.6001730807051706,0.457286432160804,0.85678391959799,0.6086292539204246
경기 안산시,반월동,음식,3.6630434782608696,92.0,0.41304347826086957,4.532599493153256,0.4691148553789624,0.41304347826086957,0.6657608695652174,0.49162264508078557
경기 안산시,반월동,힐링,4.166666666666667,24.0,0.5,3.2188758248682006,0.244261422389149,0.5,0.7916666666666667,0.4304640445279079
경기 안산시,백현동,음식,4.28,25.0,0.52,3.258096538021482,0.25097433486056425,0.52,0.8200000000000001,0.44548716743028216
경기 안산시,본오1동,음식,3.782608695652174,23.0,0.30434782608695654,3.1780538303479458,0.23727443887734784,0.30434782608695654,0.6956521739130435,0.34907200204736955
경기 안산시,본오1동,힐링,4.666666666666667,6.0,0.3333333333333333,1.9459101490553132,0.026384018491590222,0.3333333333333333,0.9166666666666667,0.29652534257912844
경기 안산시,본오2동,음식,4.066666666666666,15.0,0.5333333333333333,2.772588722239781,0.16787611431589655,0.5333333333333333,0.7666666666666666,0.3972713904912816
경기 안산시,본오3동,음식,3.425,40.0,0.375,3.713572066704308,0.3289323093871838,0.375,0.60625,0.39821615469359184
경기 안산시,부곡동,액티비티,3.75,20.0,0.2,3.044522437723423,0.2144195624917153,0.2,0.6875,0.3047097812458577
경기 안산시,부곡동,음식,3.5384615384615383,13.0,0.38461538461538464,2.6390573296152584,0.14502123793026406,0.38461538461538464,0.6346153846153846,0.31481831127282434
경기 안산시,선부3동,음식,3.823529411764706,17.0,0.5294117647058824,2.8903717578961645,0.18803554400012512,0.5294117647058824,0.7058823529411765,0.3940177720000626
경기 안산시,성포동,문화,3.7142857142857144,7.0,0.7142857142857143,2.0794415416798357,0.04923889487722266,0.7142857142857143,0.6785714285714286,0.3746194474386113
경기 안산시,성포동,힐링,4.384615384615385,13.0,0.6153846153846154,2.6390573296152584,0.14502123793026406,0.6153846153846154,0.8461538461538463,0.4263567728112859
경기 안산시,신길동,음식,5.0,7.0,0.2857142857142857,2.0794415416798357,0.04923889487722266,0.2857142857142857,1.0,0.31033373315289703
경기 안산시,안산동,힐링,4.846153846153846,13.0,0.6923076923076923,2.6390573296152584,0.14502123793026406,0.6923076923076923,0.9615384615384615,0.472510618965132
경기 안산시,와동,힐링,5.0,6.0,0.6666666666666666,1.9459101490553132,0.026384018491590222,0.6666666666666666,1.0,0.41319200924579513
경기 안산시,원곡동,힐링,3.0,13.0,0.23076923076923078,2.6390573296152584,0.14502123793026406,0.23076923076923078,0.5,0.24174138819590127
