시도,시군구,읍면동,시간대,혼잡도,z_score,min_max,fixed_level,quantile_level,final_level
강원특별자치도,강릉시,남항진동,14시,-57.29166666666666,0.2689826891015395,0.4127661841624211,붐빔,보통,보통
강원특별자치도,강릉시,남항진동,15시,-65.70833333333333,0.2557137158446952,0.7610303125539027,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,남항진동,16시,-38.04166666666666,0.2236953041432683,0.8388788392995845,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,남항진동,17시,-43.833333333333336,0.1245403273113307,0.8465381643149761,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,남항진동,18시,-101.95833333333331,0.0425190087306592,0.7620516009402388,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,남항진동,19시,-16.666666666666668,-0.0559677452259458,0.6438625749766589,보통,붐빔,붐빔
강원특별자치도,강릉시,남항진동,20시,-7.375,0.0321694720018535,0.7422329885353831,보통,붐빔,붐빔
강원특별자치도,강릉시,남항진동,21시,5.333333333333333,0.0398593957519287,0.7701725094280522,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,남항진동,22시,0.0,-0.0070338540223378,0.7389488398961468,보통,붐빔,붐빔
강원특별자치도,강릉시,남항진동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,내곡동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,내곡동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,내곡동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,내곡동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,내곡동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,내곡동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,내곡동,06시,-73.79166666666667,0.1821803143892341,0.4507449974743416,보통,보통,보통
강원특별자치도,강릉시,내곡동,07시,-1417.4166666666667,0.103445906458011,0.3646070620985108,보통,보통,보통
강원특별자치도,강릉시,내곡동,08시,-1087.875,-0.0314217623313159,0.2287717087381606,보통,여유,여유
강원특별자치도,강릉시,내곡동,09시,-1220.7916666666667,-0.0518028341636601,0.1614116578996555,보통,여유,여유
강원특별자치도,강릉시,내곡동,10시,-965.625,-0.0351198656534654,0.1789233259444498,보통,여유,여유
강원특별자치도,강릉시,내곡동,11시,-790.625,0.0142130563396861,0.3358726179498124,보통,여유,여유
강원특별자치도,강릉시,내곡동,12시,-578.9583333333334,0.0953139828023565,0.3457108218178394,보통,보통,보통
강원특별자치도,강릉시,내곡동,13시,-1083.0833333333333,-0.0424666203099039,0.3350001606590257,보통,여유,여유
강원특별자치도,강릉시,내곡동,14시,-875.0833333333334,0.0459390747465228,0.4067564679390962,보통,보통,보통
강원특별자치도,강릉시,내곡동,15시,-1019.4166666666666,0.0860050950823252,0.7566386597832321,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,내곡동,16시,-1010.2916666666666,0.1047389791398513,0.8357886071428147,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,내곡동,17시,-810.0,0.0767311353611309,0.8453401288897956,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,내곡동,18시,-439.2083333333333,0.0283232948536077,0.7616963051564989,보통,매우 붐빔,붐빔
